marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
huawei,2012.0,8,10,16.0,não,0,,418.0,4K,OLED,não,500.0,250,premium,22009
xiaomi,2023.0,10,16,,não,0,,426.0,4K,OLED,não,0.0,1000,premium,16004
,2022.0,4,6,12.0,não,0,2.0,,HD,TN,não,0.0,2000,intermediario,6225
positivo,2015.0,4,8,2.0,não,0,1.0,,HD,TN,não,500.0,0,entrada,4946
positivo,2021.0,6,9,8.0,não,0,,186.0,HD,IPS,não,0.0,250,,5819
lenovo,2018.0,8,11,12.0,sim,4,2.0,154.0,FULLHD,VA,não,0.0,250,jogos_entrada,8503
samsung,2012.0,4,6,16.0,sim,6,,124.0,4K,TN,não,1000.0,500,jogos_intermediarios,11419
xiaomi,2010.0,4,4,8.0,não,0,3.0,,FULLHD,OLED,não,500.0,250,premium,13597
,2013.0,8,11,,não,0,,496.0,FULLHD,AMOLED,não,0.0,500,premium,17979
,2021.0,12,22,32.0,sim,6,,80.0,QUADHD,AMOLED,não,0.0,250,jogos_premium,16323
acer,2020.0,4,7,2.0,não,0,,303.0,HD,IPS,não,250.0,0,entrada,7617
lenovo,2020.0,4,7,,não,0,,478.0,HD,OLED,não,0.0,2000,intermediario,13934
asus,2015.0,10,15,8.0,não,0,,468.0,FULLHD,AMOLED,sim,0.0,500,2em1,17073
,2013.0,4,6,8.0,não,0,2.0,438.0,QUADHD,AMOLED,não,250.0,250,premium,14874
huawei,2010.0,10,13,16.0,não,0,,598.0,FULLHD,OLED,não,1000.0,250,,23806
hp,2015.0,10,10,12.0,sim,4,,71.0,FULLHD,VA,não,0.0,500,jogos_entrada,7546
dell,2023.0,8,13,12.0,sim,2,4.0,84.0,FULLHD,VA,não,0.0,250,jogos_entrada,7040
hp,2014.0,8,13,8.0,sim,4,1.0,128.0,FULLHD,IPS,não,250.0,500,jogos_entrada,8689
positivo,2013.0,2,3,,não,0,,49.0,HD,TN,não,1000.0,0,entrada,3446
xiaomi,2011.0,10,18,8.0,não,0,3.0,,FULLHD,OLED,não,250.0,250,premium,25302
hp,2018.0,4,5,,não,0,,539.0,FULLHD,TN,não,0.0,1000,ultraportatil,19487
samsung,2018.0,6,10,8.0,sim,2,2.0,167.0,FULLHD,OLED,não,0.0,250,jogos_entrada,8676
samsung,2019.0,12,16,8.0,sim,2,4.0,74.0,FULLHD,VA,não,0.0,500,jogos_entrada,8370
xiaomi,2023.0,12,15,8.0,não,0,,443.0,4K,OLED,não,0.0,250,premium,23047
,2014.0,10,10,16.0,não,0,,425.0,FULLHD,AMOLED,não,2000.0,250,premium,15766
dell,2023.0,10,12,12.0,sim,8,4.0,186.0,QUADHD,IPS,não,0.0,250,jogos_intermediarios,11117
acer,2010.0,6,11,8.0,não,0,2.0,566.0,FULLHD,AMOLED,não,500.0,250,premium,23656
acer,2014.0,12,23,8.0,não,0,,451.0,4K,AMOLED,não,2000.0,250,,18770
xiaomi,2014.0,12,12,8.0,não,0,2.0,415.0,FULLHD,AMOLED,não,2000.0,250,premium,17245
acer,2017.0,4,5,6.0,não,0,2.0,516.0,FULLHD,OLED,não,0.0,1000,ultraportatil,15649
razer,2020.0,10,10,,sim,6,4.0,67.0,QUADHD,AMOLED,não,0.0,500,jogos_premium,16704
dell,2022.0,4,4,32.0,sim,12,,166.0,4K,OLED,não,0.0,250,jogos_premium,22306
,2010.0,4,4,4.0,não,0,2.0,578.0,FULLHD,OLED,não,0.0,250,ultraportatil,16840
huawei,2023.0,6,6,8.0,não,0,3.0,583.0,4K,AMOLED,não,0.0,2000,premium,20756
apple,2019.0,12,22,8.0,não,0,,497.0,FULLHD,OLED,não,0.0,250,premium,21236
xiaomi,2015.0,6,9,16.0,não,0,,530.0,QUADHD,AMOLED,não,0.0,1000,premium,18557
lenovo,2023.0,6,9,16.0,sim,4,4.0,162.0,FULLHD,TN,não,0.0,250,jogos_intermediarios,10277
razer,2023.0,4,5,16.0,não,0,,472.0,FULLHD,AMOLED,não,0.0,250,premium,20315
,2012.0,4,8,2.0,não,0,,,FULLHD,IPS,sim,500.0,250,,12662
asus,,4,6,8.0,não,0,4.0,428.0,HD,TN,não,1000.0,0,intermediario,10412
,2011.0,4,7,8.0,não,0,,,HD,IPS,não,500.0,0,entrada,4118
,2017.0,4,4,,não,0,4.0,490.0,HD,OLED,não,1000.0,0,intermediario,11763
acer,2021.0,4,7,6.0,não,0,,122.0,HD,TN,não,500.0,0,entrada,4025
xiaomi,2020.0,4,6,8.0,não,0,,553.0,4K,AMOLED,não,0.0,500,premium,20738
lenovo,2013.0,2,3,6.0,não,0,2.0,357.0,FULLHD,IPS,sim,500.0,250,2em1,11388
lenovo,2011.0,2,4,4.0,não,0,2.0,595.0,FULLHD,IPS,sim,1000.0,250,2em1,15148
positivo,2010.0,4,5,,não,0,,211.0,HD,IPS,não,0.0,250,entrada,5538
acer,2020.0,8,14,,sim,6,4.0,44.0,4K,OLED,não,,1000,jogos_intermediarios,11127
xiaomi,2010.0,4,8,16.0,não,0,,568.0,FULLHD,OLED,não,2000.0,250,premium,21569
dell,2021.0,8,9,4.0,não,0,,143.0,FULLHD,IPS,sim,0.0,250,2em1,7921
samsung,2016.0,4,8,8.0,sim,2,2.0,,FULLHD,OLED,não,0.0,250,jogos_entrada,6413
razer,2011.0,4,7,32.0,sim,6,2.0,166.0,QUADHD,AMOLED,não,250.0,250,jogos_premium,14929
razer,,10,11,8.0,não,0,2.0,506.0,4K,AMOLED,não,0.0,250,premium,25154
,2021.0,10,20,32.0,sim,6,,95.0,QUADHD,OLED,não,0.0,500,jogos_premium,17712
dell,2015.0,12,20,32.0,sim,6,3.0,98.0,FULLHD,OLED,não,0.0,2000,jogos_premium,22238
hp,2018.0,10,18,12.0,sim,4,2.0,180.0,FULLHD,VA,não,0.0,500,jogos_entrada,9745
lenovo,2017.0,10,20,,sim,6,2.0,,QUADHD,AMOLED,não,0.0,2000,,19251
xiaomi,2015.0,8,9,8.0,não,0,2.0,600.0,4K,AMOLED,não,0.0,2000,premium,21727
xiaomi,2010.0,6,7,8.0,não,0,2.0,578.0,FULLHD,AMOLED,não,2000.0,250,premium,18935
apple,2019.0,8,15,16.0,não,0,,,FULLHD,OLED,não,0.0,500,premium,18306
samsung,2011.0,6,9,6.0,não,0,2.0,164.0,FULLHD,AMOLED,sim,2000.0,250,2em1,11230
huawei,2021.0,8,16,,não,0,3.0,510.0,FULLHD,AMOLED,não,0.0,2000,premium,21874
,,4,4,32.0,não,0,,,HD,IPS,não,250.0,0,intermediario,12866
lenovo,2019.0,8,16,2.0,não,0,3.0,,FULLHD,AMOLED,sim,0.0,250,2em1,10724
apple,2015.0,12,19,16.0,não,0,,418.0,4K,AMOLED,não,0.0,250,premium,17826
positivo,2018.0,6,6,16.0,não,0,,,HD,TN,não,250.0,0,entrada,4912
lenovo,2012.0,8,16,16.0,sim,4,4.0,,FULLHD,IPS,não,500.0,1000,jogos_intermediarios,10144
,2010.0,12,14,8.0,não,0,3.0,,4K,AMOLED,não,500.0,250,premium,21374
hp,2017.0,12,20,,sim,6,3.0,57.0,4K,VA,não,0.0,500,jogos_intermediarios,10657
samsung,2011.0,10,12,8.0,não,0,3.0,507.0,4K,IPS,sim,2000.0,250,premium,22852
lenovo,2015.0,4,7,,sim,6,3.0,114.0,4K,TN,não,0.0,250,jogos_intermediarios,10132
lenovo,2012.0,8,10,12.0,sim,6,3.0,131.0,QUADHD,TN,não,1000.0,500,jogos_intermediarios,9784
razer,2020.0,12,17,8.0,não,0,,,FULLHD,OLED,não,0.0,1000,premium,25362
acer,2022.0,6,9,32.0,não,0,2.0,,FULLHD,TN,não,0.0,500,,17036
hp,2010.0,4,6,,não,0,,,FULLHD,VA,não,1000.0,250,ultraportatil,18094
positivo,2020.0,12,12,2.0,não,0,,,HD,TN,não,0.0,1000,entrada,5584
positivo,2016.0,10,19,,não,0,,299.0,HD,IPS,não,0.0,2000,entrada,10128
apple,2012.0,10,17,16.0,não,0,,,FULLHD,OLED,não,0.0,1000,premium,15320
samsung,2017.0,8,12,16.0,sim,6,,99.0,4K,AMOLED,não,0.0,2000,jogos_premium,22698
huawei,2022.0,8,9,16.0,não,0,,460.0,4K,OLED,não,0.0,250,premium,15791
acer,2014.0,10,16,8.0,não,0,2.0,512.0,FULLHD,IPS,sim,250.0,250,2em1,18003
dell,2022.0,8,14,4.0,não,0,2.0,309.0,HD,IPS,não,,500,intermediario,10703
,2020.0,4,6,16.0,não,0,,488.0,4K,AMOLED,não,0.0,250,premium,16352
samsung,2015.0,8,9,,não,0,,357.0,HD,TN,não,0.0,250,entrada,9165
asus,2019.0,12,14,,não,0,3.0,580.0,HD,TN,não,500.0,0,intermediario,14506
xiaomi,2017.0,8,15,8.0,não,0,,,QUADHD,AMOLED,não,0.0,1000,premium,17104
dell,2020.0,6,11,,sim,6,,160.0,4K,TN,não,0.0,500,jogos_intermediarios,11190
acer,2013.0,12,19,32.0,sim,6,1.0,,4K,AMOLED,não,2000.0,2000,jogos_premium,22733
hp,2011.0,4,8,,sim,2,,,FULLHD,OLED,não,1000.0,500,jogos_entrada,9024
dell,2016.0,10,17,8.0,não,0,2.0,61.0,HD,IPS,não,250.0,0,entrada,4146
,2022.0,4,8,2.0,não,0,4.0,222.0,HD,TN,não,250.0,125,entrada,6372
,2023.0,12,19,16.0,não,0,2.0,481.0,FULLHD,OLED,não,0.0,1000,premium,23219
,2011.0,8,16,16.0,não,0,2.0,459.0,FULLHD,OLED,não,250.0,250,premium,18945
lenovo,2020.0,4,4,8.0,não,0,2.0,503.0,FULLHD,OLED,não,0.0,1000,premium,17228
apple,2010.0,12,13,8.0,não,0,3.0,567.0,QUADHD,OLED,não,1000.0,250,,25797
,2019.0,4,8,12.0,não,0,,546.0,FULLHD,IPS,não,0.0,250,ultraportatil,14111
huawei,2010.0,12,19,8.0,não,0,3.0,530.0,4K,AMOLED,não,500.0,250,premium,25533
razer,2014.0,12,19,,não,0,2.0,,FULLHD,OLED,não,1000.0,250,premium,24026
asus,2017.0,6,9,64.0,não,0,2.0,,FULLHD,IPS,sim,0.0,2000,2em1,17210
dell,2013.0,4,7,12.0,não,0,4.0,445.0,HD,OLED,não,250.0,0,intermediario,12836
razer,2021.0,12,17,16.0,não,0,,590.0,QUADHD,AMOLED,não,0.0,250,premium,21520
xiaomi,2016.0,12,21,8.0,não,0,,501.0,4K,OLED,não,0.0,2000,premium,17792
huawei,2019.0,12,13,16.0,não,0,,424.0,FULLHD,OLED,não,0.0,1000,premium,15525
acer,2018.0,8,11,8.0,sim,4,,75.0,FULLHD,TN,não,0.0,250,jogos_entrada,7352
hp,2019.0,4,8,12.0,sim,6,,44.0,FULLHD,IPS,não,0.0,2000,jogos_intermediarios,9406
asus,2020.0,8,16,6.0,não,0,,397.0,FULLHD,IPS,sim,0.0,250,2em1,11820
asus,2023.0,8,11,32.0,não,0,3.0,150.0,FULLHD,IPS,sim,0.0,250,2em1,10353
positivo,2015.0,4,5,12.0,não,0,4.0,167.0,HD,IPS,não,500.0,0,entrada,6247
lenovo,2018.0,8,14,12.0,sim,4,2.0,85.0,FULLHD,OLED,não,0.0,250,jogos_entrada,9289
positivo,2012.0,4,8,8.0,não,0,2.0,113.0,HD,IPS,não,1000.0,0,entrada,5554
positivo,2014.0,10,16,6.0,não,0,,218.0,HD,TN,não,2000.0,0,entrada,7409
huawei,2011.0,12,14,16.0,não,0,2.0,563.0,FULLHD,OLED,não,2000.0,250,premium,25923
xiaomi,2013.0,6,12,,não,0,,,QUADHD,OLED,não,2000.0,250,premium,17838
razer,,4,7,16.0,não,0,3.0,577.0,FULLHD,AMOLED,não,0.0,2000,premium,26354
razer,2023.0,12,21,,sim,6,,143.0,QUADHD,AMOLED,não,0.0,250,jogos_premium,22962
,2011.0,6,12,16.0,não,0,2.0,586.0,FULLHD,OLED,não,1000.0,250,premium,19221
apple,2023.0,12,12,8.0,não,0,,,FULLHD,AMOLED,não,0.0,250,premium,23173
lenovo,2022.0,4,6,8.0,não,0,3.0,562.0,FULLHD,OLED,não,0.0,250,ultraportatil,18118
dell,2016.0,10,13,2.0,não,0,,,HD,TN,não,0.0,250,entrada,11358
hp,2022.0,10,12,16.0,não,0,2.0,573.0,FULLHD,OLED,não,0.0,1000,,20445
,2018.0,4,7,16.0,não,0,2.0,,4K,OLED,não,0.0,2000,premium,19010
huawei,2020.0,4,4,8.0,não,0,3.0,,QUADHD,AMOLED,não,0.0,250,premium,18249
hp,2014.0,8,13,12.0,sim,6,4.0,77.0,FULLHD,VA,não,1000.0,500,,10090
hp,2018.0,6,9,12.0,sim,2,,146.0,FULLHD,OLED,não,0.0,250,,8342
huawei,2018.0,10,19,16.0,não,0,,,4K,OLED,não,0.0,250,premium,23459
samsung,2020.0,10,12,12.0,sim,2,,66.0,FULLHD,TN,não,0.0,250,jogos_entrada,6358
samsung,2018.0,8,10,8.0,não,0,,234.0,HD,TN,não,1000.0,0,entrada,6952
razer,2015.0,12,18,,não,0,,573.0,4K,AMOLED,não,0.0,500,premium,17700
acer,2022.0,8,10,16.0,não,0,2.0,375.0,FULLHD,IPS,sim,0.0,1000,2em1,14251
,2021.0,8,9,16.0,não,0,,501.0,FULLHD,AMOLED,não,0.0,500,premium,20313
asus,2023.0,4,4,2.0,não,0,,65.0,HD,IPS,não,250.0,125,entrada,3160
lenovo,2014.0,8,11,12.0,sim,4,2.0,172.0,QUADHD,OLED,não,250.0,2000,jogos_intermediarios,11652
positivo,2011.0,2,2,8.0,não,0,1.0,270.0,HD,TN,não,2000.0,0,entrada,7324
asus,2015.0,8,8,8.0,não,0,2.0,92.0,FULLHD,AMOLED,sim,0.0,2000,,11048
apple,2013.0,6,10,16.0,não,0,2.0,404.0,4K,AMOLED,não,500.0,250,premium,16416
acer,2013.0,6,12,12.0,sim,4,,,FULLHD,OLED,não,250.0,1000,jogos_entrada,7785
samsung,2016.0,6,12,32.0,não,0,3.0,,HD,OLED,não,250.0,0,intermediario,11262
xiaomi,2019.0,12,16,8.0,não,0,2.0,547.0,4K,OLED,não,0.0,2000,premium,22851
samsung,2011.0,8,14,16.0,não,0,2.0,568.0,4K,AMOLED,sim,500.0,250,premium,22287
razer,,6,11,16.0,sim,6,4.0,128.0,4K,AMOLED,não,0.0,250,jogos_premium,16883
,2015.0,4,8,8.0,não,0,,502.0,QUADHD,AMOLED,não,0.0,500,premium,19129
asus,2013.0,10,17,16.0,não,0,,,FULLHD,IPS,sim,500.0,250,premium,22758
,2013.0,8,10,,sim,6,1.0,35.0,FULLHD,OLED,não,500.0,125,jogos_premium,18655
razer,2010.0,10,14,32.0,sim,6,,31.0,4K,OLED,não,1000.0,125,jogos_premium,14962
apple,2022.0,12,13,8.0,não,0,,509.0,FULLHD,AMOLED,não,0.0,250,premium,15528
apple,2012.0,10,17,8.0,não,0,2.0,536.0,FULLHD,OLED,não,2000.0,250,premium,15733
apple,2022.0,4,5,8.0,não,0,,594.0,4K,OLED,não,0.0,2000,premium,22782
acer,2020.0,4,8,6.0,não,0,,545.0,FULLHD,VA,não,0.0,500,ultraportatil,16091
dell,2017.0,4,7,32.0,não,0,2.0,354.0,FULLHD,IPS,sim,0.0,2000,2em1,13256
razer,2011.0,8,12,8.0,não,0,3.0,410.0,FULLHD,AMOLED,não,0.0,2000,premium,20151
huawei,2010.0,12,20,16.0,não,0,2.0,527.0,QUADHD,AMOLED,não,2000.0,250,,17061
samsung,2015.0,10,11,6.0,não,0,,274.0,FULLHD,IPS,sim,0.0,2000,2em1,12157
asus,2020.0,6,11,64.0,não,0,2.0,,HD,IPS,não,500.0,0,entrada,10506
samsung,2020.0,6,7,8.0,não,0,,519.0,FULLHD,AMOLED,sim,0.0,2000,premium,24476
hp,2023.0,12,22,12.0,sim,2,4.0,181.0,FULLHD,OLED,não,0.0,250,jogos_entrada,10851
hp,2017.0,12,21,12.0,sim,6,2.0,97.0,FULLHD,OLED,não,0.0,1000,jogos_intermediarios,11719
huawei,2015.0,10,10,,não,0,2.0,465.0,QUADHD,OLED,não,0.0,250,premium,17611
acer,2021.0,6,11,64.0,não,0,,72.0,HD,IPS,não,500.0,0,entrada,6025
xiaomi,,6,7,8.0,não,0,3.0,454.0,4K,OLED,não,250.0,250,premium,15769
,2018.0,4,7,16.0,não,0,,572.0,4K,AMOLED,não,0.0,250,premium,17336
huawei,2019.0,8,9,8.0,não,0,2.0,535.0,FULLHD,AMOLED,não,0.0,2000,premium,21737
positivo,,8,10,16.0,não,0,2.0,265.0,HD,TN,não,1000.0,0,entrada,8178
apple,2015.0,12,14,8.0,não,0,3.0,455.0,FULLHD,OLED,não,0.0,1000,premium,18921
huawei,2018.0,8,16,8.0,não,0,,593.0,FULLHD,AMOLED,não,0.0,500,,17402
positivo,2010.0,6,11,2.0,não,0,,229.0,HD,TN,não,500.0,0,entrada,6707
razer,2010.0,8,13,32.0,sim,6,3.0,59.0,QUADHD,OLED,não,2000.0,125,jogos_premium,15674
lenovo,2011.0,4,8,12.0,sim,4,,197.0,FULLHD,TN,não,1000.0,500,jogos_entrada,9159
xiaomi,,6,7,8.0,não,0,3.0,,FULLHD,AMOLED,não,0.0,500,premium,20656
razer,2021.0,10,12,8.0,não,0,,587.0,QUADHD,OLED,não,0.0,1000,premium,24186
huawei,2023.0,4,8,8.0,não,0,2.0,559.0,4K,AMOLED,não,0.0,2000,,17243
hp,2013.0,12,12,,sim,6,3.0,30.0,4K,TN,não,0.0,1000,jogos_intermediarios,9410
positivo,2014.0,4,8,12.0,não,0,,233.0,HD,IPS,não,2000.0,0,entrada,6302
positivo,2017.0,8,10,16.0,não,0,2.0,,HD,TN,não,500.0,0,entrada,5189
acer,2012.0,4,5,12.0,não,0,,168.0,FULLHD,IPS,sim,1000.0,250,2em1,11698
apple,2016.0,4,6,,não,0,2.0,515.0,QUADHD,OLED,não,0.0,250,premium,16006
lenovo,2018.0,10,10,,não,0,,,FULLHD,IPS,sim,0.0,250,2em1,14066
asus,2013.0,2,2,8.0,não,0,,463.0,FULLHD,IPS,sim,0.0,500,2em1,16195
asus,,2,3,6.0,não,0,3.0,,FULLHD,TN,não,500.0,500,ultraportatil,16686
razer,2022.0,10,13,16.0,não,0,2.0,439.0,4K,AMOLED,não,0.0,250,premium,18333
xiaomi,2010.0,8,11,16.0,não,0,,559.0,4K,OLED,não,1000.0,250,premium,26195
xiaomi,2018.0,10,11,,não,0,,459.0,4K,OLED,não,0.0,1000,,23315
huawei,2018.0,4,5,8.0,não,0,2.0,585.0,4K,AMOLED,não,0.0,2000,premium,22271
asus,2019.0,4,5,12.0,não,0,4.0,,HD,VA,não,250.0,0,intermediario,13340
apple,2010.0,6,9,8.0,não,0,3.0,,FULLHD,OLED,não,1000.0,250,premium,23474
samsung,2017.0,6,11,8.0,não,0,3.0,571.0,QUADHD,AMOLED,não,0.0,250,,23003
apple,2014.0,8,13,,não,0,2.0,415.0,4K,OLED,não,500.0,250,premium,15569
razer,2020.0,10,10,32.0,sim,6,4.0,,FULLHD,OLED,não,0.0,1000,jogos_premium,19218
,2016.0,8,8,8.0,não,0,3.0,457.0,4K,OLED,não,0.0,1000,premium,16759
samsung,2014.0,6,11,2.0,não,0,3.0,357.0,HD,IPS,não,250.0,0,intermediario,10494
positivo,2020.0,10,13,6.0,não,0,,95.0,HD,TN,não,500.0,0,entrada,4751
dell,2023.0,10,11,8.0,não,0,3.0,504.0,FULLHD,VA,não,0.0,250,ultraportatil,18838
razer,2015.0,8,15,16.0,sim,6,,149.0,FULLHD,AMOLED,não,0.0,250,jogos_premium,13153
,2014.0,4,8,8.0,não,0,,222.0,HD,IPS,não,250.0,0,intermediario,8750
hp,2022.0,4,6,8.0,sim,2,4.0,110.0,FULLHD,OLED,não,0.0,1000,jogos_entrada,7358
razer,2016.0,4,6,,não,0,,490.0,FULLHD,AMOLED,não,0.0,250,premium,17014
dell,2019.0,12,18,6.0,não,0,,579.0,FULLHD,IPS,sim,0.0,1000,,16589
,2020.0,4,8,16.0,não,0,,429.0,FULLHD,OLED,não,0.0,1000,,20455
lenovo,2021.0,8,11,8.0,sim,4,4.0,46.0,FULLHD,OLED,não,0.0,250,jogos_entrada,6951
xiaomi,2020.0,6,12,8.0,não,0,2.0,534.0,FULLHD,AMOLED,não,0.0,2000,premium,19967
lenovo,2022.0,4,7,16.0,sim,8,4.0,92.0,FULLHD,OLED,não,0.0,500,jogos_premium,17344
acer,2020.0,10,17,16.0,não,0,2.0,,FULLHD,OLED,não,0.0,500,premium,21323
apple,2023.0,8,12,8.0,não,0,2.0,,QUADHD,AMOLED,não,0.0,500,premium,19554
,2012.0,12,23,16.0,sim,6,3.0,98.0,4K,OLED,não,500.0,250,jogos_premium,15235
dell,2012.0,4,8,2.0,não,0,,373.0,HD,IPS,não,250.0,0,intermediario,10471
dell,2013.0,8,13,16.0,sim,6,,183.0,FULLHD,AMOLED,não,2000.0,1000,jogos_premium,22253
samsung,2014.0,6,8,,não,0,2.0,,FULLHD,TN,não,0.0,2000,ultraportatil,15581
asus,2011.0,6,12,16.0,não,0,,198.0,HD,TN,não,2000.0,0,entrada,6517
asus,2023.0,8,11,8.0,não,0,2.0,,QUADHD,OLED,não,0.0,500,premium,19768
razer,2012.0,6,6,,não,0,2.0,450.0,FULLHD,AMOLED,não,1000.0,250,premium,23879
samsung,2020.0,6,11,12.0,sim,2,,127.0,FULLHD,OLED,não,0.0,1000,jogos_entrada,9792
acer,2022.0,8,16,64.0,não,0,2.0,559.0,FULLHD,IPS,não,0.0,250,ultraportatil,21566
asus,2022.0,8,16,4.0,não,0,2.0,106.0,FULLHD,IPS,sim,0.0,1000,2em1,11985
apple,2012.0,8,16,,não,0,,449.0,FULLHD,AMOLED,não,0.0,250,premium,20305
,2012.0,4,7,4.0,não,0,1.0,207.0,HD,IPS,não,0.0,2000,,7255
huawei,2021.0,8,10,8.0,não,0,2.0,549.0,4K,OLED,não,0.0,250,premium,22702
acer,2022.0,10,20,,sim,4,,,QUADHD,TN,não,0.0,250,jogos_intermediarios,11648
,2013.0,4,8,12.0,sim,4,2.0,,FULLHD,OLED,não,2000.0,125,jogos_entrada,8355
apple,2020.0,4,6,16.0,não,0,2.0,489.0,QUADHD,OLED,não,0.0,1000,premium,22072
,2015.0,12,24,16.0,não,0,3.0,505.0,FULLHD,AMOLED,não,0.0,1000,premium,23089
samsung,2015.0,6,6,8.0,não,0,2.0,578.0,QUADHD,IPS,sim,0.0,500,,23115
samsung,2017.0,8,13,32.0,não,0,,90.0,HD,IPS,não,500.0,0,,6139
huawei,2012.0,10,12,16.0,não,0,,507.0,FULLHD,AMOLED,não,2000.0,250,premium,16491
razer,2011.0,4,4,16.0,sim,6,,40.0,QUADHD,OLED,não,0.0,500,jogos_premium,19905
lenovo,2014.0,8,9,,não,0,,388.0,FULLHD,IPS,sim,1000.0,250,,15994
xiaomi,2020.0,6,11,16.0,não,0,3.0,438.0,QUADHD,OLED,não,0.0,500,premium,14233
xiaomi,2017.0,4,5,8.0,não,0,3.0,435.0,QUADHD,OLED,não,0.0,500,premium,21449
asus,2018.0,4,7,2.0,não,0,,443.0,FULLHD,AMOLED,sim,0.0,1000,2em1,14651
hp,2017.0,10,12,12.0,sim,4,1.0,30.0,FULLHD,IPS,não,0.0,250,jogos_entrada,7093
asus,2012.0,2,4,16.0,não,0,2.0,,FULLHD,IPS,sim,250.0,250,2em1,12080
razer,2017.0,6,8,32.0,sim,6,2.0,40.0,QUADHD,OLED,não,0.0,250,jogos_premium,21333
hp,2014.0,12,12,16.0,sim,6,4.0,119.0,QUADHD,IPS,não,250.0,1000,jogos_intermediarios,11592
xiaomi,2011.0,4,4,16.0,não,0,,,4K,OLED,não,1000.0,250,premium,17249
lenovo,2016.0,4,5,,não,0,1.0,535.0,HD,IPS,não,500.0,0,entrada,10689
huawei,2011.0,8,12,8.0,não,0,,,4K,OLED,não,0.0,250,premium,16868
hp,2019.0,8,16,,sim,4,,,FULLHD,OLED,não,0.0,250,jogos_entrada,7852
dell,2022.0,4,5,12.0,sim,4,,,FULLHD,OLED,não,0.0,1000,jogos_entrada,7801
acer,2016.0,8,9,8.0,não,0,2.0,414.0,FULLHD,AMOLED,não,0.0,500,premium,18771
samsung,2019.0,6,7,64.0,não,0,3.0,506.0,FULLHD,TN,não,0.0,250,ultraportatil,16980
razer,2018.0,6,10,16.0,sim,6,,,FULLHD,AMOLED,não,0.0,1000,jogos_premium,24167
hp,2010.0,8,13,12.0,sim,6,,135.0,4K,OLED,não,250.0,125,jogos_intermediarios,11106
,2020.0,8,11,16.0,não,0,3.0,568.0,4K,AMOLED,não,0.0,250,premium,18127
huawei,2020.0,8,8,16.0,não,0,,412.0,4K,OLED,não,0.0,500,premium,16517
huawei,2023.0,8,15,16.0,não,0,,534.0,4K,AMOLED,não,0.0,1000,premium,22656
asus,2016.0,4,5,2.0,não,0,,557.0,FULLHD,TN,não,0.0,2000,ultraportatil,15497
razer,2023.0,10,17,16.0,sim,12,4.0,185.0,FULLHD,OLED,não,0.0,500,jogos_premium,23258
huawei,2023.0,10,12,8.0,não,0,,429.0,QUADHD,AMOLED,não,0.0,2000,premium,17761
xiaomi,2011.0,10,19,8.0,não,0,,520.0,FULLHD,AMOLED,não,2000.0,250,premium,22438
lenovo,2020.0,6,11,32.0,não,0,,,HD,OLED,não,1000.0,0,intermediario,10699
apple,2015.0,6,7,16.0,não,0,,446.0,FULLHD,AMOLED,não,0.0,500,premium,18349
positivo,2019.0,12,12,,não,0,2.0,279.0,HD,TN,não,500.0,0,entrada,7566
razer,2016.0,4,5,16.0,não,0,,507.0,FULLHD,AMOLED,não,0.0,250,premium,20219
acer,2020.0,6,9,12.0,sim,6,,122.0,4K,OLED,não,0.0,2000,jogos_intermediarios,11501
hp,2022.0,12,17,8.0,sim,2,,51.0,FULLHD,IPS,não,0.0,250,jogos_entrada,7899
asus,2018.0,6,6,8.0,não,0,4.0,365.0,HD,IPS,não,250.0,0,entrada,7939
asus,2018.0,4,6,16.0,não,0,2.0,548.0,FULLHD,AMOLED,não,0.0,500,premium,22976
samsung,2010.0,2,3,12.0,sim,2,1.0,31.0,FULLHD,OLED,não,500.0,250,jogos_entrada,5985
apple,2013.0,8,16,8.0,não,0,,464.0,FULLHD,OLED,não,1000.0,250,premium,22486
dell,2011.0,2,2,12.0,sim,2,,180.0,FULLHD,VA,não,1000.0,125,jogos_entrada,8001
xiaomi,2019.0,8,15,16.0,não,0,,590.0,FULLHD,OLED,não,0.0,250,premium,20659
acer,2019.0,6,7,64.0,não,0,,546.0,HD,TN,não,500.0,0,entrada,12446
asus,2019.0,8,10,12.0,não,0,,,FULLHD,VA,não,0.0,250,ultraportatil,17159
apple,2019.0,8,8,16.0,não,0,,453.0,4K,OLED,não,0.0,500,premium,14887
positivo,2014.0,4,7,8.0,não,0,2.0,,HD,IPS,não,250.0,0,entrada,7851
apple,2023.0,10,18,,não,0,2.0,525.0,4K,OLED,não,0.0,2000,premium,25828
lenovo,,2,3,12.0,não,0,3.0,511.0,FULLHD,OLED,não,0.0,250,ultraportatil,14287
,2021.0,8,15,2.0,não,0,,547.0,FULLHD,OLED,não,0.0,1000,ultraportatil,19833
apple,2022.0,8,9,8.0,não,0,,419.0,QUADHD,OLED,não,0.0,1000,premium,14140
lenovo,2013.0,6,7,8.0,não,0,,,4K,OLED,não,2000.0,250,,17588
apple,2022.0,4,6,16.0,não,0,,526.0,FULLHD,OLED,não,0.0,250,premium,22216
apple,2012.0,6,9,16.0,não,0,,595.0,4K,AMOLED,não,500.0,250,premium,24874
