,ID_Estoque,Quantidade_Disponível,Local_Estoque,Nivel_Maximo,Data_Atualizacao
481,1909279975123421327,43,Atacado,40000000,2021-05-08
482,4685063529041001682,451,Varejo,150000,2023-06-06
483,4900478106157464127,100,Atacado,7000,2021-09-06
484,5329978860755443963,312,Varejo,5500,2021-11-05
485,5019536463610975686,382,Varejo,600000,2020-09-10
486,9097134285126467317,117,Loja Física,40000000,2023-03-15
487,5352829587397427409,166,Fábrica,2500,2023-10-19
488,4020594109183246595,188,Fábrica,85000000,2020-05-15
489,7325452172940232364,75,Depósito Regional,650000,2024-05-26
490,1105837371484506331,389,Fábrica,3500,2021-10-01
491,8215783511641146040,465,Loja Física,40000000,2024-07-13
492,8961103938743468215,429,Loja Física,7000,2021-06-11
493,5207206854706371933,260,Centro de Distribuição,7000,2025-04-15
494,3735723992165956466,231,Centro de Distribuição,750000,2022-10-19
495,2993538520981033157,243,Loja Física,3000,2024-01-20
496,3083251993293902679,309,Fábrica,35000000,2024-10-15
497,4074733396604625924,414,Fábrica,9500,2024-01-11
498,1710578219798965425,82,Atacado,800000,2024-08-04
499,9117381895252798841,287,Atacado,2000,2023-01-31
500,9660119053641999146,157,Varejo,30000000,2022-05-14
501,7188572313866718089,216,Depósito Regional,20000000,2023-10-15
502,3027592589359706039,11,Atacado,900000,2023-03-01
503,4829987812148111664,344,Atacado,8000,2023-12-23
504,3671859966659391249,139,Atacado,60000000,2021-08-28
505,7606574655478894397,470,Fábrica,700000,2021-02-01
506,2614970125158292683,90,Varejo,55000000,2025-09-01
507,7408918013135616240,19,Loja Física,85000000,2024-06-18
508,2739990941351616595,352,Varejo,4500,2020-04-19
509,4780989914977587727,300,Centro de Distribuição,70000000,2023-03-17
510,4170023598551993426,435,Depósito Regional,650000,2025-06-18
511,8147770612851348066,253,Varejo,700000,2021-03-01
512,6180086321553012243,237,Fábrica,5000000,2025-05-28
513,6671382600849435938,170,Atacado,350000,2025-10-21
514,9492293748238723651,294,Depósito Regional,8000,2023-03-03
515,9291754287150017305,60,Varejo,3000,2022-11-13
516,7278531848992037791,33,Varejo,20000000,2021-09-05
517,4480699259631289742,94,Depósito Regional,200000,2024-12-12
518,4101949959068522761,369,Centro de Distribuição,500000,2022-11-02
519,6117582040204563638,303,Atacado,8000,2025-10-28
520,3432989210477010575,166,Depósito Regional,500,2021-07-02
521,1468055156836329238,99,Depósito Regional,1500,2021-11-20
522,8993810747471320072,106,Varejo,1500,2024-12-10
523,1426849805515617034,397,Atacado,8500,2023-12-27
524,5337439036908681365,251,Loja Física,50000000,2020-05-16
525,5452233500788239329,149,Centro de Distribuição,600000,2021-02-14
526,2357336009623027253,159,Depósito Regional,1000,2023-05-27
527,6950602149077148755,83,Atacado,70000000,2025-08-14
528,9823892988680962114,327,Depósito Regional,400000,2021-04-07
529,6540840774513419929,224,Centro de Distribuição,5000000,2025-11-26
530,7964965434913135681,358,Varejo,50000,2024-04-30
531,2828662794402704771,320,Depósito Regional,950000,2021-01-23
532,7824437307915345510,7,Loja Física,50000000,2023-01-18
533,9054292638176970431,106,Loja Física,300000,2024-02-05
534,5111323670401031093,284,Loja Física,65000000,2023-02-04
535,6984424202976553728,199,Varejo,8000,2024-02-18
536,4287863419523050559,267,Centro de Distribuição,450000,2025-02-08
537,8491711797003583082,231,Fábrica,250000,2021-12-03
538,6302530014091126378,77,Atacado,750000,2020-10-17
539,4495370055258164159,39,Depósito Regional,70000000,2023-01-09
540,3384525947472976118,191,Depósito Regional,4500,2024-03-28
541,4834261268009934074,318,Fábrica,200000,2020-08-26
542,9882144919668793036,21,Varejo,300000,2024-08-17
543,2516999236937146562,156,Loja Física,60000000,2022-11-11
544,9783091796021634457,157,Loja Física,90000000,2022-06-24
545,7085253146236714870,102,Depósito Regional,80000000,2025-01-17
546,4051552167537630345,410,Centro de Distribuição,70000000,2022-07-02
547,5357957205693795539,311,Centro de Distribuição,900000,2021-06-30
548,7206115755114803686,355,Centro de Distribuição,6500,2023-09-25
549,2044453169319108099,419,Depósito Regional,15000000,2022-03-25
550,4456665707869742183,371,Centro de Distribuição,7500,2025-09-10
551,5294090299842265873,270,Fábrica,85000000,2025-01-21
552,1779942582216964052,248,Depósito Regional,650000,2020-08-16
553,4464441916577989669,106,Loja Física,650000,2023-01-29
554,4601389132335075525,306,Fábrica,45000000,2021-08-20
555,4519707481366060710,98,Varejo,35000000,2025-03-05
556,5232824924509799542,80,Centro de Distribuição,3500,2021-05-12
557,8050915496963905313,102,Depósito Regional,10000000,2022-02-17
558,5982894020838893926,6,Atacado,950000,2020-02-11
559,8458953073402125159,488,Loja Física,95000000,2020-08-13
560,4141496812971797451,472,Centro de Distribuição,500000,2025-02-14
561,5130291610371410576,456,Atacado,400000,2024-05-24
562,3764365086554226616,65,Atacado,5000,2022-11-23
563,6937654893340801706,297,Centro de Distribuição,65000000,2023-07-19
564,7594907348922058757,50,Loja Física,90000000,2024-03-14
565,9061578397437995653,382,Varejo,30000000,2024-07-21
566,9449006904878436139,253,Depósito Regional,60000000,2024-04-02
567,7420934381720449845,6,Varejo,200000,2021-05-19
568,6294245254362631648,254,Depósito Regional,5500,2020-12-04
569,5165948656394500042,205,Atacado,7000,2023-08-19
570,9108184091533135067,235,Fábrica,600000,2023-10-03
571,9416969741043414453,48,Depósito Regional,5500,2023-05-20
572,4506346939898181248,188,Centro de Distribuição,350000,2025-01-24
573,4125484733111546400,375,Atacado,8000,2025-03-17
574,6023491309547132272,414,Atacado,75000000,2020-12-06
575,2983927302887030608,84,Varejo,350000,2022-02-17
576,2688724217765093667,85,Centro de Distribuição,350000,2023-11-09
577,3106266026542964087,464,Fábrica,150000,2022-08-08
578,7938896697763136563,335,Fábrica,800000,2024-10-19
579,7391674358606602519,92,Atacado,800000,2025-04-06
580,7564547578795040455,179,Centro de Distribuição,90000000,2021-03-22
581,5440531461613604048,344,Centro de Distribuição,9000,2022-06-29
582,9475246245947499925,412,Centro de Distribuição,50000000,2022-04-08
583,1417284785923403880,498,Loja Física,2500,2020-03-13
584,8845968700644335912,304,Atacado,10000000,2024-03-02
585,1909085608357291837,195,Varejo,7500,2022-11-11
586,8368259200173539171,392,Centro de Distribuição,7000,2025-09-18
587,5512929110446060349,480,Centro de Distribuição,90000000,2025-09-18
588,4026529638911837085,11,Atacado,95000000,2020-09-17
589,7755462116997403786,3,Atacado,9500,2021-07-14
590,5995180579347676286,206,Fábrica,5500,2024-12-16
591,4529227132253097552,95,Depósito Regional,500,2021-07-06
592,2343530962330189003,147,Varejo,35000000,2023-07-14
593,8646236133613061495,477,Loja Física,500000,2023-02-28
594,4790432685769150792,443,Depósito Regional,100000,2021-01-11
595,2753537645357275526,309,Fábrica,3500,2020-09-14
596,3559472306000680667,196,Centro de Distribuição,35000000,2025-04-29
597,1094926602216938289,461,Fábrica,400000,2021-04-19
598,8786148338721096278,152,Atacado,650000,2020-07-25
599,3800044933494405516,11,Loja Física,2000,2025-12-21
600,9957568329087012125,491,Fábrica,7000,2023-08-17
601,9049267319180395639,367,Atacado,50000,2021-11-21
602,4139509390904720392,130,Atacado,350000,2020-11-21
603,6817491251604368201,364,Fábrica,450000,2025-03-11
604,1619126210653931392,233,Varejo,700000,2023-10-24
605,9909361421949060027,404,Depósito Regional,800000,2025-10-23
606,8461036387057768447,486,Loja Física,600000,2024-06-03
607,7079294529989654111,149,Fábrica,950000,2025-02-24
608,7942618703178328569,3,Centro de Distribuição,400000,2022-05-29
609,7712514140184753286,212,Loja Física,75000000,2020-07-07
610,2759896736930919457,260,Centro de Distribuição,90000000,2024-12-13
611,2603654355290999338,246,Centro de Distribuição,700000,2021-03-04
612,2819785466552285525,149,Fábrica,50000,2024-08-04
613,5224916083661831640,190,Loja Física,45000000,2022-11-09
614,9641444236280527911,45,Fábrica,4500,2024-10-06
615,5303783340387433840,193,Loja Física,7500,2025-09-27
616,8367539141218978653,435,Varejo,500000,2020-02-09
617,1813537685556999585,346,Varejo,5000000,2022-12-05
618,9796388644848229218,499,Depósito Regional,6500,2025-06-25
619,1937709284289549343,457,Loja Física,20000000,2024-08-30
620,1748103000394912635,281,Loja Física,5500,2021-08-27
621,9480931641426057178,372,Centro de Distribuição,35000000,2025-01-07
622,8425460231911425918,117,Atacado,70000000,2025-01-17
623,1125941071280582672,351,Centro de Distribuição,90000000,2023-10-11
624,7041218469913457030,310,Centro de Distribuição,850000,2022-06-10
625,9931946029056437827,345,Varejo,50000,2024-03-16
626,3981468407074676065,322,Loja Física,4500,2023-10-24
627,3260663401068227904,190,Varejo,550000,2020-05-22
628,5749836967937420921,205,Fábrica,95000000,2023-04-26
629,9830493193118646213,220,Fábrica,8000,2024-02-29
630,5036719033290657542,381,Fábrica,15000000,2025-06-05
631,2734964803259114882,445,Loja Física,9500,2023-01-26
632,6666651232251126656,323,Fábrica,150000,2023-09-01
633,4240115419163699266,345,Varejo,95000000,2020-02-10
634,1630875360772928617,92,Centro de Distribuição,80000000,2023-03-10
635,4620222219640234436,115,Loja Física,1000,2025-05-27
636,3961602557519312657,440,Varejo,9500,2024-01-13
637,1073640367100811775,22,Fábrica,80000000,2025-11-12
638,1833688577171060266,194,Varejo,15000000,2022-09-24
639,5430517175797950512,98,Varejo,15000000,2020-05-17
640,3778322999513400038,328,Atacado,2000,2023-05-10
641,6108007356621069456,3,Varejo,200000,2020-12-02
642,3517238644511196057,426,Loja Física,4000,2021-10-07
643,2553427239649991475,243,Depósito Regional,5500,2024-04-28
644,9235382368704412008,119,Depósito Regional,950000,2021-05-04
645,4886686076253143916,351,Centro de Distribuição,2500,2024-04-18
646,9559408336415578055,263,Fábrica,80000000,2025-05-28
647,5696485925368470160,303,Depósito Regional,450000,2020-02-02
648,1243517747431899277,438,Varejo,450000,2025-10-15
649,8478933688426575728,10,Fábrica,2000,2023-08-02
650,3385874591621229150,427,Centro de Distribuição,3500,2024-09-26
651,5080921426327793602,201,Varejo,60000000,2024-10-12
652,2197636180541911656,194,Varejo,40000000,2020-12-09
653,9798011522191898213,70,Loja Física,3500,2024-01-09
654,6735241478527195283,98,Varejo,35000000,2025-01-31
655,6837951586748482483,496,Fábrica,8500,2025-08-27
656,5259978068230033594,230,Fábrica,15000000,2021-02-13
657,3362303056401384399,109,Fábrica,8000,2023-04-28
658,9754760992075180699,205,Varejo,250000,2024-03-24
659,1485447187889689711,106,Loja Física,60000000,2022-01-19
660,6278522803632520927,136,Varejo,90000000,2021-05-08
661,9787260647784380428,146,Atacado,60000000,2020-07-11
662,9404096908769837374,45,Fábrica,40000000,2025-12-13
663,2443471747477445743,173,Fábrica,5500,2025-04-14
664,8796108051974177038,308,Centro de Distribuição,9000,2024-08-31
665,1567780114129087711,45,Depósito Regional,7000,2024-08-27
666,2387187325658293751,26,Atacado,6500,2024-07-20
667,9837394345337247773,269,Loja Física,9000,2021-03-22
668,4128917460869893702,122,Depósito Regional,6000,2020-04-23
669,7277128861235707680,438,Loja Física,250000,2022-12-17
670,3642281820800763343,467,Depósito Regional,250000,2022-04-04
671,9598108295580829285,250,Varejo,650000,2023-02-20
672,7548311362003040985,274,Varejo,50000,2022-02-19
673,7876370758194462105,483,Centro de Distribuição,10000000,2020-12-11
674,1273249537117633903,216,Centro de Distribuição,40000000,2022-10-16
675,5032975927766595909,305,Centro de Distribuição,5000,2022-10-23
676,5752512244141570416,308,Depósito Regional,550000,2023-05-24
677,6263406482749710134,53,Loja Física,700000,2021-10-27
678,8472132955287768550,442,Atacado,150000,2023-07-04
679,7665228358205289822,281,Fábrica,650000,2021-08-20
680,3804247743849804083,449,Atacado,3000,2025-03-26
681,2681231850180178416,261,Fábrica,450000,2025-11-09
682,3872542241017152230,79,Depósito Regional,2500,2020-04-16
683,5811058581007241848,220,Depósito Regional,150000,2020-08-24
684,5599218386852181488,418,Depósito Regional,950000,2023-04-12
685,2424490550874935134,193,Depósito Regional,90000000,2022-02-28
686,2223947275295890082,190,Atacado,7000,2021-05-04
687,4496590610398982926,309,Depósito Regional,70000000,2020-09-03
688,5696589406782549738,206,Fábrica,5000,2023-04-12
689,3078209484091180373,459,Depósito Regional,30000000,2020-09-14
690,9887411089101106997,225,Atacado,7000,2022-12-23
691,5600786795331381437,197,Fábrica,5000000,2024-05-21
692,5697634420744646611,442,Centro de Distribuição,300000,2020-01-14
693,9888629352509077426,137,Centro de Distribuição,7000,2020-07-22
694,4392853159872222073,15,Varejo,25000000,2024-08-29
695,3999132649675148982,476,Fábrica,350000,2023-02-27
696,8764307506212242352,157,Loja Física,65000000,2021-06-30
697,8281760623443124734,152,Atacado,55000000,2024-11-19
698,1741851844450143279,123,Depósito Regional,7500,2025-07-18
699,9362633832288473843,373,Fábrica,30000000,2025-05-16
700,7664631040936293987,348,Centro de Distribuição,450000,2024-05-14
701,9913000580768985128,190,Atacado,95000000,2024-09-30
702,9195886669179111209,251,Loja Física,70000000,2021-03-07
703,3140797315991642168,495,Centro de Distribuição,85000000,2024-04-05
704,6328994933994350024,378,Depósito Regional,50000,2020-11-26
705,8154376704138211939,288,Varejo,60000000,2025-04-26
706,8257286352641054535,255,Atacado,7500,2022-05-02
707,4271692877944544223,397,Fábrica,40000000,2021-11-01
708,2199851459715032095,173,Loja Física,4000,2024-12-13
709,9482706467820665627,389,Fábrica,400000,2020-09-15
710,9921486208471971442,79,Atacado,85000000,2025-04-01
711,5589111850152958543,106,Loja Física,6000,2021-11-30
712,7560786009580006626,48,Loja Física,75000000,2022-10-02
713,6434628708833804891,257,Varejo,900000,2024-06-04
714,7134014612390204386,229,Atacado,15000000,2022-07-19
715,1199057620510578680,448,Atacado,55000000,2023-01-29
716,8483681617914310024,179,Loja Física,750000,2025-01-03
717,9884884925566020999,383,Loja Física,5500,2020-04-25
718,6529071226842736004,61,Varejo,400000,2020-08-01
719,6596786167450988107,150,Depósito Regional,50000000,2022-03-09
720,7557194075446441728,54,Depósito Regional,6500,2024-05-26
721,2434229709271113827,312,Fábrica,1500,2024-02-14
722,5399307825638936280,230,Fábrica,9500,2021-09-20
723,3993740672260460464,335,Varejo,950000,2020-08-17
724,8270962337584513950,337,Loja Física,80000000,2020-03-27
725,3324194216014153165,259,Varejo,65000000,2024-05-13
726,9801533979963313514,151,Varejo,10000000,2021-07-09
727,3779414889493171108,6,Centro de Distribuição,400000,2020-08-09
728,2747600269078698170,277,Depósito Regional,500,2022-04-14
729,5459154943139445205,354,Loja Física,15000000,2025-09-09
730,8708850063612217200,99,Fábrica,2000,2022-07-24
731,9064013883145282754,372,Depósito Regional,7500,2024-04-26
732,4494178373709208915,120,Centro de Distribuição,80000000,2020-07-09
733,3609752732006879770,427,Depósito Regional,60000000,2020-11-18
734,9460199946871072390,136,Atacado,10000000,2024-07-19
735,7504313299190176892,263,Loja Física,4000,2024-12-31
736,4201964507324802339,371,Fábrica,250000,2022-01-17
737,2236714252275554038,428,Loja Física,250000,2020-03-05
738,1402368158985391487,64,Varejo,800000,2022-01-08
739,7522329777000508675,187,Depósito Regional,4500,2024-06-29
740,5208045204502760714,276,Fábrica,9000,2021-11-30
741,9170222705031737358,186,Depósito Regional,900000,2025-05-04
742,1644603720294396388,403,Loja Física,500,2025-10-17
743,1774491974041408422,26,Varejo,400000,2023-11-26
744,5133880675064937526,165,Atacado,300000,2020-11-23
745,5937403399599544746,41,Varejo,1500,2022-07-12
746,7277014833393951092,298,Fábrica,5000000,2020-06-01
747,4075049931303379895,374,Fábrica,5000000,2025-06-25
748,2388512035510162455,180,Loja Física,2000,2020-11-05
749,9326110862711432610,382,Centro de Distribuição,80000000,2023-07-09
750,3713241925993424938,105,Loja Física,950000,2020-08-04
751,2485339752946898769,68,Centro de Distribuição,20000000,2024-08-22
752,1985065853592365925,86,Loja Física,85000000,2021-08-21
753,7014023464667783139,324,Fábrica,85000000,2025-02-27
754,2454184961313233814,135,Varejo,200000,2025-01-03
755,6587321583055366343,435,Depósito Regional,500,2021-03-14
756,5425918769470403588,48,Centro de Distribuição,450000,2021-05-04
757,5593097509192913424,16,Loja Física,2000,2024-08-06
758,6970257704988330684,94,Varejo,150000,2020-08-17
759,5422897557724609940,318,Fábrica,8500,2024-11-01
760,5802356188781398817,480,Loja Física,2500,2025-01-25
761,2850637749217585793,430,Depósito Regional,90000000,2024-05-30
762,4597510861161364850,212,Fábrica,750000,2022-12-27
763,4264643213456994791,10,Centro de Distribuição,350000,2020-05-06
764,9220844985657989240,345,Varejo,45000000,2022-08-04
