,ID_Estoque,CEP
766,7.380481818988241e+18,39626-589
767,9.8949021131942e+18,83351-903
768,5.615005665848566e+18,29460-051
769,6.717368623213039e+18,87341-947
770,8.028339163745072e+18,64906-821
771,2.1676905377337756e+18,40361-854
772,3.623291818312872e+18,54724-375
773,2.330203721011465e+18,58706-503
774,6.013650564728598e+18,41588-439
775,4.5460134203412803e+18,40809-147
776,7.524337112160313e+18,78185-488
777,1.1758490601881093e+18,15201-066
778,8.151518130903119e+18,67530-785
779,4.043777719400707e+18,52174-475
780,7.313318569908618e+18,58194-123
781,1.0753037635951918e+18,37362-792
782,1.28319858569059e+18,99869-474
783,5.331133731938029e+18,07489-042
784,8.856798610786927e+18,43252-999
785,2.9700769112775767e+18,73913-100
786,2.1191685695850883e+18,74753-858
787,1.3113009734564572e+18,89763-227
788,1.6998380229488794e+18,15002-583
789,1.346571493711044e+18,98336-162
790,1.4735869859650957e+18,07197-956
791,6.106935446408663e+18,16274-988
792,6.766467556470486e+18,04858-804
793,5.207997148805683e+18,31918-575
794,1.6125124140138964e+18,74880-625
795,4.2255565079708196e+18,17808-307
796,2.945325415088288e+18,34865-576
797,1.6552512615761677e+18,36073-224
798,4.3835275026795756e+18,90444-734
799,5.325433454227114e+18,57293-178
800,6.147300025328982e+18,06430-342
801,6.998076083735597e+18,38396-266
802,2.612484080459523e+18,23581-266
803,8.287710186577315e+18,76413-603
804,3.5399914284712914e+18,89600-358
805,2.8135607575725215e+18,32587-974
806,6.522371347498919e+18,47453-634
807,2.79957229950528e+18,02435-265
808,7.78347947261996e+18,62726-337
809,6.092041112515413e+18,66969-121
810,8.481130031550257e+18,10781-769
811,4.582248487383948e+18,85068-510
812,5.123195801044023e+18,00833-823
813,8.418763240225343e+18,85107-278
814,1.4959062602137818e+18,03961-836
815,4.989313153016342e+18,38366-769
816,2.2708730161028257e+18,11569-877
817,1.7048558643489923e+18,70969-391
818,1.9737852136475607e+18,82817-171
819,8.339980431111196e+18,50278-298
820,4.3946925921243044e+18,88882-408
821,9.748161125732207e+18,47497-959
822,7.712723863593255e+18,92613-550
823,2.755613653746947e+18,02198-144
824,2.191258074516308e+18,13088-497
825,6.651241164298522e+18,03001-100
826,5.655308589808951e+18,75497-092
827,8.412187484002525e+18,29374-973
828,9.219674027749917e+18,20013-640
829,4.5049414059622134e+18,42895-126
830,7.75753591158663e+18,85704-088
831,9.983182075192394e+18,27457-232
832,3.108305601877446e+18,35390-858
833,5.162029871217477e+18,19477-626
834,3.795007898580812e+18,71129-061
835,6.545839435000313e+18,38031-867
836,4.103388567931273e+18,50237-866
837,7.408205277705327e+18,90770-846
838,3.0660070278726953e+18,84304-834
839,3.0950922195031265e+18,07117-074
840,2.2328059526646633e+18,42720-976
841,9.919741376114465e+18,98074-568
842,2.647012242600256e+18,87092-172
843,5.593872009535615e+18,14556-950
844,2.009551356281621e+18,73304-417
845,9.46832646261418e+18,95484-330
846,1.3670040785811395e+18,08708-323
847,2.114992211558144e+18,86678-106
848,5.17147297664371e+18,75714-938
849,8.94939192786689e+18,96803-943
850,6.779319980150949e+18,90241-236
851,4.85027416399987e+18,73785-663
852,3.612067835785057e+18,65225-105
853,1.7404189168997722e+18,63632-543
854,6.131900876286991e+18,69451-540
855,8.653380489797957e+18,76896-094
856,8.058272327460354e+18,91377-306
857,2.567739706504499e+18,45230-601
858,5.268638061960013e+18,77205-793
859,5.271969316916486e+18,56113-406
860,5.486044221718799e+18,73999-056
861,9.41787354913025e+18,11101-846
862,7.097776672437898e+18,69628-555
863,5.21758834173502e+18,35211-869
864,2.6050038229361213e+18,64025-116
865,3.9389957454228275e+18,84207-225
866,7.253384243919769e+18,44405-898
867,8.855723081251908e+18,33860-912
868,5.90082844154928e+18,80978-659
869,4.952648223949991e+18,12670-769
870,8.609342024625665e+18,63228-226
871,5.426932133727082e+18,00651-794
872,1.0926562807247153e+18,23248-111
873,6.95491744269809e+18,30176-580
874,2.0122137724394657e+18,57162-207
875,3.650528188211032e+18,75517-305
876,3.936466597672465e+18,30807-599
877,4.749974563939213e+18,26550-367
878,4.475438561362031e+18,59779-231
879,6.719460253386168e+18,04200-793
880,4.279634636127055e+18,14969-403
881,2.9899213363866573e+18,80459-872
882,7.654423504288383e+18,21954-221
883,8.715113703442659e+18,72833-360
884,6.133230449686087e+18,41767-652
885,8.003939690851707e+18,84917-250
886,7.38635361127751e+18,49759-032
887,3.435130342220629e+18,47352-307
888,3.1944994146237937e+18,27695-580
889,2.847489251701394e+18,92343-789
890,4.947378589111906e+18,02527-996
891,8.513883136927746e+18,10721-282
892,7.42154927439801e+18,70285-397
893,4.850745238282823e+18,07717-798
894,2.020770576664311e+18,78781-369
895,3.211572136282177e+18,27443-722
896,1.0494096858159565e+18,62817-148
897,2.439562033268802e+18,59468-925
898,8.86000211808426e+18,11065-102
899,5.15257158975932e+18,26191-557
900,3.476372133188559e+18,44027-677
901,5.596192325763214e+18,14813-847
902,7.702185558028794e+18,03081-735
903,4.3846400963613916e+18,82580-994
904,6.254595838462449e+18,28767-160
905,3.316228246536422e+18,02152-894
906,8.163102515430682e+18,84497-644
907,9.38696656494038e+18,91135-743
908,4.977634067541651e+18,96883-358
909,9.503311570455253e+18,91812-346
910,9.348218871826133e+18,73935-776
911,3.4831363275464033e+18,69395-039
912,8.484928012789164e+18,17996-809
913,8.414038470144268e+18,20232-321
914,2.78458459699794e+18,47623-300
915,4.40666549302602e+18,12918-239
916,6.122966329224148e+18,03448-190
917,5.105974729146061e+18,84531-804
918,2.0580997829696755e+18,20683-188
919,5.355302689834407e+18,43752-150
920,3.3749679486621635e+18,00500-536
921,2.659559303534095e+18,51006-585
922,9.258788994340375e+18,76895-807
923,1.04342320885281e+18,95756-317
924,5.957685352386309e+18,85760-803
925,6.013776996784228e+18,89789-587
926,3.4583118938468326e+18,05022-155
927,2.694590819720786e+18,99901-660
928,9.01346014808953e+18,18605-207
929,7.62074152594087e+18,18805-846
930,5.381287828632268e+18,88777-333
931,9.030620876670408e+18,74116-228
932,1.899140961004146e+18,13990-591
933,2.9580028093519933e+18,48895-288
934,4.054519904019421e+18,04836-040
935,9.504019185329306e+18,93495-946
936,8.329774205440979e+18,14048-952
937,4.838479868186521e+18,51561-842
938,4.984162874220965e+18,06507-676
939,5.390941930981792e+18,02218-042
940,1.2599574902298565e+18,82066-779
941,8.130335501703023e+18,26240-096
942,5.115414810084777e+18,76447-127
943,4.678448208503884e+18,18480-334
944,1.4691056030859814e+18,91156-604
945,7.729392718579722e+18,82309-255
946,5.988671802056511e+18,80872-943
947,7.854476213864608e+18,32668-696
948,2.669314093915855e+18,81442-093
949,1.7730840735298957e+18,24579-909
950,2.3992149393915996e+18,22629-278
951,3.6189484335984855e+18,40352-487
952,2.3768155608046566e+18,78442-931
953,6.40698808512719e+18,88783-995
954,3.9854330929991613e+18,16935-908
955,4.2997143271698365e+18,19072-848
956,9.810961435432077e+18,83489-319
957,6.791419598349933e+18,50036-709
958,3.3106330466988667e+18,87339-883
959,8.611163271169027e+18,38487-400
960,8.457958458019269e+18,62354-267
961,5.494034042086971e+18,52444-511
962,6.162588441589114e+18,36337-133
963,2.2275018694586831e+18,94675-589
964,3.7206647441757496e+18,24736-032
965,1.8205278667157043e+18,99487-743
966,7.802963525836709e+18,84897-600
967,8.99851569882868e+18,21277-546
968,5.134849655283094e+18,15644-059
969,5.427113883328786e+18,64377-352
970,8.376574194213418e+18,73291-984
971,4.327012456422757e+18,81581-104
972,4.310692891670738e+18,10854-495
973,7.028653459710982e+18,30415-382
974,2.0277615309760284e+18,07328-449
975,4.819134611512776e+18,44210-091
976,1.5283961996129475e+18,73385-033
977,7.921769297257353e+18,96872-073
978,2.938323371706525e+18,50660-685
979,2.217927175748739e+18,94486-198
980,9.222521144835786e+18,28711-499
981,7.961801223200326e+18,81370-313
982,6.682413944406462e+18,10430-460
983,9.76390394737662e+18,52231-039
984,8.824429434783276e+18,54503-820
985,5.413743095776658e+18,51198-531
986,2.1737478679666435e+18,97305-797
987,4.258009889536129e+18,99265-922
988,4.4416686579965594e+18,37672-122
989,3.568174861987565e+18,63157-559
990,2.8172299412413327e+18,76255-966
991,7.171974722079098e+18,53837-332
992,7.426249740780795e+18,87651-911
993,4.110751060861787e+18,87832-454
994,1.2190250750738043e+18,05148-080
995,6.313731988295138e+18,75215-153
996,2.344787147329195e+18,96193-961
997,2.414595563045729e+18,32366-426
998,3.983972106651737e+18,88860-217
999,8.729607037231649e+18,37144-538
1000,9.200930616384936e+18,46651-211
1001,6.238867646712094e+18,33235-971
1002,3.9476501582777554e+18,32124-743
1003,3.0543952716804035e+18,45587-174
1004,2.0939734496277391e+18,95555-723
1005,3.9302621336611543e+18,22403-462
1006,1.6644427912767058e+18,65916-987
1007,5.174920304957054e+18,42193-242
1008,3.7178354382088125e+18,95056-072
1009,6.736638284522779e+18,72063-025
1010,3.2195874102518574e+18,80275-562
1011,7.732997375194734e+18,45586-731
1012,1.2664142920938424e+18,95443-526
1013,6.093087440340543e+18,33373-889
1014,2.6993728144423644e+18,27792-815
1015,7.697739108946865e+18,75713-646
1016,1.780732353487671e+18,44128-372
1017,9.940882893408e+18,28900-936
1018,9.140715766269851e+18,79003-702
1019,5.07636748166073e+18,06421-570
1020,6.834717579386543e+18,41864-742
1021,5.389148821192676e+18,21867-791
1022,8.006482933180772e+18,99801-095
1023,7.153736973245204e+18,98823-953
1024,6.917821846489507e+18,09692-216
1025,9.220800840374572e+18,96873-174
1026,9.326648136663034e+18,80681-100
1027,2.78303624404699e+18,94376-011
1028,9.126708342652288e+18,46426-547
1029,5.188410856049958e+18,62425-990
1030,1.543415338258127e+18,53851-406
1031,8.46756695707043e+18,44925-909
1032,9.223181274966703e+18,42915-772
1033,8.92074208652344e+18,85872-263
1034,2.7571209803943373e+18,40339-260
1035,1.706490984030837e+18,09753-313
1036,9.63471954502996e+18,27290-368
1037,9.93821801117144e+18,74229-271
1038,3.378273461290312e+18,02659-115
1039,8.780589507616943e+18,99874-115
1040,9.849830102222406e+18,84103-619
1041,6.674508368091745e+18,20752-786
1042,5.054047059526568e+18,44900-267
1043,2.3543742517781207e+18,77539-284
1044,3.6123736602074056e+18,23170-278
1045,6.289185745573172e+18,00743-387
1046,3.3426716078931676e+18,86027-219
1047,2.531119093153797e+18,10532-739
1048,9.077671284294962e+18,46619-875
1049,8.37166038782736e+18,33192-100
1050,9.64193838880624e+18,55824-869
1051,7.770395305444136e+18,60186-626
1052,1.1783751357432453e+18,38997-886
1053,5.132117173222873e+18,66781-360
1054,9.184965465288388e+18,93865-789
1055,3.115476488351718e+18,72890-495
1056,9.167136812232227e+18,41154-800
1057,5.390520980554813e+18,21094-295
1058,3.0166542916879596e+18,90488-878
1059,9.595024412796062e+18,79566-883
1060,1.5857652244260293e+18,99422-783
1061,5.779098623420435e+18,51835-855
1062,5.14410173654906e+18,56998-895
1063,7.007047088006762e+18,49994-986
1064,2.5500926339269504e+18,68798-583
1065,9.811686125382887e+18,56231-509
1066,1.7205155697605297e+18,23196-291
1067,3.596598961732969e+18,36801-737
1068,1.3811767053478461e+18,70966-014
1069,2.4475887495857925e+18,92199-292
1070,2.1586178612111585e+18,98533-907
1071,4.5375113986915773e+18,37919-423
1072,2.345650477294471e+18,68472-775
1073,6.618953088434309e+18,18595-506
1074,3.611280470739047e+18,35669-643
1075,9.107290277985345e+18,08481-941
1076,3.4201926415199954e+18,96868-132
1077,3.034214030284391e+18,11669-668
1078,6.546812294630428e+18,76073-634
1079,5.621288696705505e+18,80585-561
1080,6.284450188331013e+18,94119-589
1081,2.2608163429729385e+18,11374-330
1082,5.572104911473316e+18,96129-115
1083,5.245650080019633e+18,64315-355
1084,5.956923730188256e+18,32977-694
1085,7.590661622165552e+18,67815-396
1086,9.196766581198717e+18,50025-592
1087,1.5974694826128968e+18,90819-226
1088,9.098278360936938e+18,47497-852
1089,1.8954400318889928e+18,20068-197
1090,6.384307265653979e+18,31539-275
1091,3.3105760106592056e+18,47352-568
1092,8.366817848354302e+18,07566-578
1093,6.669330530258125e+18,59658-293
1094,1.215963943616855e+18,49315-078
1095,8.925159751429658e+18,73329-370
1096,2.610066419337768e+18,58840-473
1097,3.4589194253885266e+18,31982-616
1098,3.811390371251781e+18,71291-584
1099,7.452823587187348e+18,53465-590
1100,9.136471403391506e+18,68320-492
1101,8.656767315583095e+18,29908-868
1102,8.258895726047287e+18,22601-474
1103,7.040442174791344e+18,40911-682
1104,6.412812295292163e+18,37842-626
1105,7.5010289334097e+18,84419-781
1106,9.655425389611774e+18,82286-707
1107,9.242962749248383e+18,84624-011
1108,6.348293622679666e+18,69873-513
1109,1.9705842569529805e+18,65690-329
1110,9.455574035982078e+18,28148-095
1111,5.731033664715829e+18,89247-943
1112,6.225699680139705e+18,04804-831
1113,9.556813145984963e+18,72427-817
1114,6.417321093641962e+18,14530-486
1115,4.224860183480847e+18,44627-800
1116,8.07520153255815e+18,26993-011
1117,2.2713476659347346e+18,41531-106
1118,9.644899589347086e+18,48465-434
1119,5.631691808840304e+18,90473-472
1120,7.52160236226607e+18,61831-720
1121,5.117861021596294e+18,37587-709
1122,6.046070720547262e+18,62071-639
1123,2.5695724246606423e+18,96198-774
1124,6.098682916838672e+18,78093-205
1125,9.58658857977142e+18,48550-732
1126,9.286570276497027e+18,69415-509
1127,3.907154647821978e+18,90658-835
1128,7.885988914194832e+18,99235-462
1129,6.484501914957593e+18,67037-727
1130,6.665112863497485e+18,97295-297
1131,8.294811699285043e+18,69342-760
1132,9.691876828762595e+18,42251-311
1133,7.976093390515449e+18,91702-976
1134,1.6473148686042452e+18,24780-319
1135,1.7749043738793382e+18,75089-604
1136,2.013742370506472e+18,19778-504
1137,6.453356849814048e+18,88567-843
1138,3.806625024842234e+18,97315-717
1139,9.768775277781686e+18,17228-530
1140,8.361426126989622e+18,95126-445
1141,8.885875440410942e+18,58858-016
1142,4.2590968013625974e+18,38436-484
1143,8.175936708866244e+18,50460-606
1144,1.824023507503458e+18,25169-028
1145,6.097792481278454e+18,48138-620
1146,9.897775235319304e+18,98392-856
1147,7.368982172479602e+18,49746-525
1148,4.832393113592183e+18,71826-879
1149,1.4658418868447636e+18,53790-878
1150,6.031358277848829e+18,51390-751
1151,2.404022629736478e+18,68182-357
1152,7.824800849445675e+18,89655-044
1153,2.4530143181574897e+18,22823-972
1154,3.4554387419540844e+18,45456-417
1155,5.090759152604182e+18,13739-275
1156,4.62606622242167e+18,66766-448
1157,1.8094261727663662e+18,98183-955
1158,7.060528920777404e+18,64610-051
1159,8.525130702327075e+18,19473-129
1160,6.40105525568704e+18,43158-527
1161,6.926682837004861e+18,25081-399
1162,1.2164819889681787e+18,79626-186
1163,5.337521464883846e+18,40443-095
1164,9.484124080767699e+18,99773-739
1165,5.619625679983021e+18,02259-252
1166,2.329925602220759e+18,97013-351
1167,8.991021096528463e+18,92380-810
1168,5.755840035984179e+18,61056-191
1169,3.5926441765709737e+18,02084-161
1170,2.5487190836937974e+18,62169-717
1171,2.2198371156347615e+18,10882-476
1172,5.719658291913558e+18,45908-543
1173,6.310022522573774e+18,94584-607
1174,7.2455357636087e+18,49475-978
1175,2.3702671200677135e+18,89610-445
1176,7.562894218709327e+18,30222-447
1177,1.1090762621535145e+18,14465-161
1178,2.9340859450155075e+18,74611-569
1179,8.782282818090257e+18,25881-222
1180,2.6504306546400026e+18,71559-748
1181,4.2900826761284767e+18,44539-796
1182,2.8760205133332716e+18,99157-542
1183,7.255340873014807e+18,34080-395
1184,4.603420902750718e+18,99699-005
1185,5.216811357090989e+18,80595-598
1186,1.8620960280922796e+18,00178-162
1187,8.067144401563329e+18,28047-678
1188,2.713548174207769e+18,29238-389
1189,7.832175256872272e+18,73707-936
1190,9.736280150686538e+18,36612-638
1191,9.663291017683941e+18,21454-206
1192,2.418983566022097e+18,82727-136
1193,8.241406918935393e+18,27767-398
1194,2.155860701633813e+18,09213-791
1195,7.835900179398799e+18,35159-303
1196,5.271012213529437e+18,51435-605
1197,6.040154050671197e+18,45524-061
1198,2.0848646960476564e+18,74314-951
1199,5.370587443890743e+18,58265-763
1200,6.488379326806057e+18,50644-580
1201,8.787681779438711e+18,25509-118
1202,7.314285959943355e+18,39687-255
1203,3.5273492278079437e+18,84481-976
1204,3.029182324119039e+18,13133-183
1205,5.831157331990694e+18,65385-277
1206,8.994630600088082e+18,64006-202
1207,4.491875316004971e+18,84138-341
1208,3.1399166781885404e+18,00233-616
1209,2.4106300828584484e+18,18563-476
1210,3.4789274360496143e+18,85873-906
1211,2.791785991394337e+18,54852-903
1212,7.664497951812615e+18,62363-017
1213,1.8564972034830052e+18,95716-803
1214,3.056896505556934e+18,72580-562
1215,3.445761556384051e+18,51137-382
1216,1.4996067552028273e+18,52454-438
1217,2.782195280176813e+18,92520-831
1218,1.2541654343007903e+18,86981-937
1219,2.0178688681038188e+18,91660-319
1220,3.54228270120027e+18,43730-608
1221,5.215536566428641e+18,28748-557
1222,3.2831609118019323e+18,77740-171
1223,4.1692619132841764e+18,31416-044
1224,3.9965519253748803e+18,60688-346
1225,7.464215801685339e+18,63311-092
1226,9.813122826513295e+18,79720-984
1227,5.622158959178538e+18,63678-018
1228,7.577781011554427e+18,88614-405
1229,9.957358996549929e+18,07458-574
1230,9.059222153725652e+18,62470-523
1231,7.962285915352903e+18,49039-805
1232,7.483733181164676e+18,70582-528
1233,9.8313563145996e+18,24909-404
1234,3.8799231682407793e+18,60464-165
1235,5.757956323447671e+18,02995-020
1236,1.070405811375351e+18,86809-370
1237,6.838849137581983e+18,62522-625
1238,4.471517327388966e+18,26204-044
1239,7.731384626696135e+18,50512-683
1240,2.812350631101449e+18,91136-387
1241,5.881582852015958e+18,42979-825
