ano,cidade,esporte,disciplina,atleta,pais,genero,evento,medalha
1972,munique,levantamento de peso,levantamento de peso,"GRÜTZNER, Stefan",GDR,homens,"91 - 110KG, Total (Heavyweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"TALTS, Yan",URS,homens,"91 - 110KG, Total (Heavyweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"KRAITCHEV, Aleksandar",BUL,homens,"91 - 110KG, Total (Heavyweight)",prateado
1972,munique,voleibol,wrestling free.,"JAVADIPOUR, Ebrahim",IRI,homens,- 48KG (Light-Flyweight),bronze
1972,munique,voleibol,wrestling free.,"DMITRIEV, Roman",URS,homens,- 48KG (Light-Flyweight),ouro
1972,munique,voleibol,wrestling free.,"NIKOLOV, Ognian",BUL,homens,- 48KG (Light-Flyweight),prateado
1972,munique,voleibol,wrestling free.,"TAYLOR, Christopher J.",USA,homens,+ 100KG (Super Heavyweight),bronze
1972,munique,voleibol,wrestling free.,"MEDVED, Aleksandr",URS,homens,+ 100KG (Super Heavyweight),ouro
1972,munique,voleibol,wrestling free.,"DURALIEV, Osman",BUL,homens,+ 100KG (Super Heavyweight),prateado
1972,munique,voleibol,wrestling free.,"KIM, Gwong Hyong",PRK,homens,48 - 52KG (Flyweight),bronze
1972,munique,voleibol,wrestling free.,"KATO, Kiyomi",JPN,homens,48 - 52KG (Flyweight),ouro
1972,munique,voleibol,wrestling free.,"ALAKHVERDIEV, Arsen",URS,homens,48 - 52KG (Flyweight),prateado
1972,munique,voleibol,wrestling free.,"KLINGA, Laszlo",HUN,homens,52 - 57KG (Bantamweight),bronze
1972,munique,voleibol,wrestling free.,"YANAGIDA, Hideaki",JPN,homens,52 - 57KG (Bantamweight),ouro
1972,munique,voleibol,wrestling free.,"SANDERS, Richard Joseph",USA,homens,52 - 57KG (Bantamweight),prateado
1972,munique,voleibol,wrestling free.,"KRASTEV, Ivan",BUL,homens,57 - 62KG (Featherweight),bronze
1972,munique,voleibol,wrestling free.,"ABDULBEKOV, Zagalav",URS,homens,57 - 62KG (Featherweight),ouro
1972,munique,voleibol,wrestling free.,"AKDAG, Vehbi",TUR,homens,57 - 62KG (Featherweight),prateado
1972,munique,voleibol,wrestling free.,"ASHURALIEV, Ruslan",URS,homens,62 - 68KG (Lightweight),bronze
1972,munique,voleibol,wrestling free.,"GABLE, Daniel Mack",USA,homens,62 - 68KG (Lightweight),ouro
1972,munique,voleibol,wrestling free.,"WADA, Kikuo",JPN,homens,62 - 68KG (Lightweight),prateado
1972,munique,voleibol,wrestling free.,"SEGER, Adolf",FRG,homens,68 - 74KG (Welterweight),bronze
1972,munique,voleibol,wrestling free.,"WELLS, Wayne Turner",USA,homens,68 - 74KG (Welterweight),ouro
1972,munique,voleibol,wrestling free.,"KARLSSON, Jan",SWE,homens,68 - 74KG (Welterweight),prateado
1972,munique,voleibol,wrestling free.,"IORGA, Vasile",ROU,homens,74 - 82KG (Middleweight),bronze
1972,munique,voleibol,wrestling free.,"TEDIASHVILI, Levan",URS,homens,74 - 82KG (Middleweight),ouro
1972,munique,voleibol,wrestling free.,"PETERSON, John Allan",USA,homens,74 - 82KG (Middleweight),prateado
1972,munique,voleibol,wrestling free.,"BAJKO, Karoly",HUN,homens,82 - 90KG (Light-Heavyweight),bronze
1972,munique,voleibol,wrestling free.,"PETERSON, Benjamin Lee",USA,homens,82 - 90KG (Light-Heavyweight),ouro
1972,munique,voleibol,wrestling free.,"STRAKHOV, Gennadi",URS,homens,82 - 90KG (Light-Heavyweight),prateado
1972,munique,voleibol,wrestling free.,"CSATARI, Jozsef",HUN,homens,90 - 100KG (Heavyweight),bronze
1972,munique,voleibol,wrestling free.,"YARYGIN, Ivan",URS,homens,90 - 100KG (Heavyweight),ouro
1972,munique,voleibol,wrestling free.,"BAYANMUNK, Khorloo",MGL,homens,90 - 100KG (Heavyweight),prateado
1972,munique,voleibol,wrestling gre-r,"ANGELOV, Stefan",BUL,homens,- 48KG (Light-Flyweight),bronze
1972,munique,voleibol,wrestling gre-r,"BERCEANU, Gheorghe",ROU,homens,- 48KG (Light-Flyweight),ouro
1972,munique,voleibol,wrestling gre-r,"ALIABADI, Rahim",IRI,homens,- 48KG (Light-Flyweight),prateado
1972,munique,voleibol,wrestling gre-r,"DOLIPSCHI, Victor",ROU,homens,+ 100KG (Super Heavyweight),bronze
1972,munique,voleibol,wrestling gre-r,"ROSHCHIN, Anatoli",URS,homens,+ 100KG (Super Heavyweight),ouro
1972,munique,voleibol,wrestling gre-r,"TOMOV, Aleksandr",BUL,homens,+ 100KG (Super Heavyweight),prateado
1972,munique,voleibol,wrestling gre-r,"BOGNANNI, Giuseppe",ITA,homens,48 - 52KG (Flyweight),bronze
1972,munique,voleibol,wrestling gre-r,"KIROV, Petar",BUL,homens,48 - 52KG (Flyweight),ouro
1972,munique,voleibol,wrestling gre-r,"HIRAYAMA, Koichiro",JPN,homens,48 - 52KG (Flyweight),prateado
1972,munique,voleibol,wrestling gre-r,"BJÖRLIN, Risto",FIN,homens,52 - 57KG (Bantamweight),bronze
1972,munique,voleibol,wrestling gre-r,"KAZAKOV, Rustem",URS,homens,52 - 57KG (Bantamweight),ouro
1972,munique,voleibol,wrestling gre-r,"VEIL, Hans-Jürgen",FRG,homens,52 - 57KG (Bantamweight),prateado
1972,munique,voleibol,wrestling gre-r,"LIPIEN, Kazimierz",POL,homens,57 - 62KG (Featherweight),bronze
1972,munique,voleibol,wrestling gre-r,"MARKOV, Georghi",BUL,homens,57 - 62KG (Featherweight),ouro
1972,munique,voleibol,wrestling gre-r,"WEHLING, Heinz-Helmut",GDR,homens,57 - 62KG (Featherweight),prateado
1972,munique,voleibol,wrestling gre-r,"RANZI, Gian Matteo",ITA,homens,62 - 68KG (Lightweight),bronze
1972,munique,voleibol,wrestling gre-r,"KHISAMUTDINOV, Shamil",URS,homens,62 - 68KG (Lightweight),ouro
1972,munique,voleibol,wrestling gre-r,"APOSTOLOV, Stoyan",BUL,homens,62 - 68KG (Lightweight),prateado
1972,munique,voleibol,wrestling gre-r,"KARLSSON, Jan",SWE,homens,68 - 74KG (Welterweight),bronze
1972,munique,voleibol,wrestling gre-r,"MACHA, Vitezslav",TCH,homens,68 - 74KG (Welterweight),ouro
1972,munique,voleibol,wrestling gre-r,"GALAKTOPOULOS, Petros",GRE,homens,68 - 74KG (Welterweight),prateado
1972,munique,voleibol,wrestling gre-r,"NENADIC, Milovan",YUG,homens,74 - 82KG (Middleweight),bronze
1972,munique,voleibol,wrestling gre-r,"HEGEDÜS, Csaba",HUN,homens,74 - 82KG (Middleweight),ouro
1972,munique,voleibol,wrestling gre-r,"NAZARENKO, Anatoli",URS,homens,74 - 82KG (Middleweight),prateado
1972,munique,voleibol,wrestling gre-r,"KWIECINSKI, Czeslaw",POL,homens,82 - 90KG (Light-Heavyweight),bronze
1972,munique,voleibol,wrestling gre-r,"REZANTSEV, Valeri",URS,homens,82 - 90KG (Light-Heavyweight),ouro
1972,munique,voleibol,wrestling gre-r,"CORAK, Josip",YUG,homens,82 - 90KG (Light-Heavyweight),prateado
1972,munique,voleibol,wrestling gre-r,"KISS, Ferenc",HUN,homens,90 - 100KG (Heavyweight),bronze
1972,munique,voleibol,wrestling gre-r,"MARTINESCU, Nicolae",ROU,homens,90 - 100KG (Heavyweight),ouro
1972,munique,voleibol,wrestling gre-r,"YAKOVENKO, Nikolai",URS,homens,90 - 100KG (Heavyweight),prateado
