marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
acer,2012,2,4,6,não,0,2,566,FULLHD,VA,não,1000,1000,ultraportatil,15593
samsung,2022,12,14,64,não,0,2,59,HD,IPS,não,250,1000,entrada,6312
positivo,2016,10,14,12,não,0,4,271,HD,TN,não,1000,0,entrada,8248
asus,2022,8,16,32,não,0,3,332,FULLHD,IPS,sim,0,1000,2em1,15296
asus,2020,4,4,64,não,0,4,130,HD,IPS,não,2000,0,intermediario,7363
apple,2014,10,18,8,não,0,2,575,4K,OLED,não,0,500,premium,19702
positivo,2013,6,6,6,não,0,1,221,HD,TN,não,250,0,entrada,6919
apple,2022,12,23,16,não,0,2,521,QUADHD,OLED,não,0,500,premium,23030
asus,2010,12,15,16,não,0,3,507,QUADHD,AMOLED,sim,1000,250,premium,18636
positivo,2011,4,6,4,não,0,2,46,HD,IPS,não,250,0,entrada,3095
asus,2013,12,23,16,não,0,2,477,FULLHD,AMOLED,sim,2000,250,premium,16910
hp,2014,8,9,12,sim,2,1,69,FULLHD,IPS,não,0,1000,jogos_entrada,7227
apple,2019,8,10,16,não,0,2,459,FULLHD,AMOLED,não,0,250,premium,20438
asus,2010,4,5,12,não,0,1,594,HD,IPS,não,2000,0,intermediario,14215
xiaomi,2018,8,13,8,não,0,3,503,QUADHD,AMOLED,não,0,250,premium,24250
positivo,2020,6,10,32,não,0,3,204,HD,IPS,não,1000,0,entrada,7672
apple,2016,4,5,16,não,0,3,459,4K,AMOLED,não,0,250,premium,19893
dell,2014,10,10,6,não,0,3,380,FULLHD,AMOLED,sim,250,250,2em1,12413
xiaomi,2020,6,12,8,não,0,2,514,4K,OLED,não,0,250,premium,24757
positivo,2020,12,19,64,não,0,1,295,HD,TN,não,500,0,entrada,10381
lenovo,2021,12,24,32,sim,6,4,46,FULLHD,AMOLED,não,0,2000,jogos_premium,23408
dell,2018,4,4,16,não,0,1,305,HD,IPS,não,500,0,entrada,7196
apple,2023,6,9,8,não,0,2,570,4K,OLED,não,0,250,premium,16352
xiaomi,2012,4,6,8,não,0,2,424,QUADHD,OLED,não,500,250,premium,15765
dell,2011,6,6,12,não,0,1,452,HD,IPS,não,500,0,entrada,10056
acer,2012,4,7,8,não,0,3,597,FULLHD,TN,não,2000,1000,ultraportatil,17505
lenovo,2014,6,11,12,sim,4,1,41,FULLHD,TN,não,250,125,jogos_intermediarios,8937
asus,2016,10,20,16,não,0,2,505,HD,IPS,não,1000,0,entrada,12174
acer,2021,10,19,2,não,0,3,309,FULLHD,IPS,sim,0,2000,2em1,13709
xiaomi,2023,10,19,8,não,0,2,511,FULLHD,AMOLED,não,0,250,premium,18672
dell,2023,6,6,12,sim,2,4,166,FULLHD,OLED,não,0,250,jogos_entrada,9141
huawei,2014,6,8,8,não,0,3,477,FULLHD,AMOLED,não,2000,250,premium,21358
xiaomi,2019,6,6,8,não,0,2,578,4K,OLED,não,0,1000,premium,24276
huawei,2019,8,15,8,não,0,2,522,4K,AMOLED,não,0,250,premium,16513
hp,2018,10,19,16,sim,6,3,143,4K,IPS,não,0,250,jogos_intermediarios,11434
apple,2021,4,6,16,não,0,2,550,QUADHD,OLED,não,0,500,premium,21532
apple,2016,4,8,16,não,0,2,586,4K,AMOLED,não,0,2000,premium,19034
lenovo,2021,4,6,4,não,0,4,414,HD,TN,não,1000,0,intermediario,10850
lenovo,2017,4,4,16,sim,6,1,68,4K,TN,não,0,1000,jogos_intermediarios,10420
asus,2014,10,10,16,não,0,2,130,HD,OLED,não,500,0,intermediario,7952
dell,2016,4,7,8,sim,2,1,145,FULLHD,TN,não,0,2000,jogos_entrada,8776
xiaomi,2023,10,16,8,não,0,3,497,FULLHD,AMOLED,não,0,250,premium,24448
acer,2017,8,9,2,não,0,4,429,HD,TN,não,2000,0,intermediario,11586
dell,2022,4,4,32,sim,6,4,134,4K,AMOLED,não,0,250,jogos_premium,16932
apple,2013,6,11,8,não,0,2,458,QUADHD,AMOLED,não,0,250,premium,17329
positivo,2022,10,16,12,não,0,3,31,HD,TN,não,0,2000,entrada,4941
xiaomi,2022,12,17,16,não,0,2,587,QUADHD,OLED,não,0,1000,premium,20899
apple,2014,8,13,16,não,0,2,492,4K,AMOLED,não,0,250,premium,25327
asus,2017,8,16,4,não,0,1,462,HD,VA,não,250,0,intermediario,12882
dell,2019,4,8,16,não,0,3,565,QUADHD,OLED,não,0,250,premium,23060
xiaomi,2023,10,15,8,não,0,2,461,FULLHD,AMOLED,não,0,2000,premium,17587
positivo,2021,10,18,2,não,0,2,86,HD,IPS,não,1000,0,entrada,5395
hp,2021,10,14,8,sim,4,4,194,FULLHD,TN,não,0,250,jogos_entrada,9010
apple,2013,6,12,8,não,0,2,579,FULLHD,OLED,não,500,250,premium,21793
dell,2017,4,8,8,sim,4,2,139,FULLHD,OLED,não,0,250,jogos_entrada,7772
lenovo,2023,6,6,12,sim,6,4,128,FULLHD,TN,não,0,2000,jogos_intermediarios,10822
xiaomi,2011,10,15,8,não,0,3,402,FULLHD,AMOLED,não,500,250,premium,14444
acer,2018,8,10,16,sim,6,3,174,4K,TN,não,0,500,jogos_intermediarios,11708
huawei,2021,10,20,16,não,0,2,475,QUADHD,AMOLED,não,0,250,premium,16971
dell,2016,4,8,2,não,0,2,546,FULLHD,IPS,não,0,250,ultraportatil,16173
acer,2020,6,10,6,não,0,3,195,FULLHD,IPS,sim,0,500,2em1,12936
positivo,2018,4,7,16,não,0,2,278,HD,TN,não,250,0,entrada,7601
acer,2015,4,7,6,não,0,4,281,HD,OLED,não,250,0,intermediario,10374
samsung,2020,8,12,8,sim,2,4,59,FULLHD,IPS,não,0,500,jogos_entrada,7463
lenovo,2018,6,6,32,não,0,3,410,HD,VA,não,2000,0,intermediario,12264
hp,2021,4,5,12,sim,6,4,110,FULLHD,OLED,não,0,500,jogos_intermediarios,10500
razer,2023,6,8,8,não,0,3,434,4K,AMOLED,não,0,1000,premium,20851
dell,2011,6,9,16,não,0,4,95,HD,VA,não,0,500,intermediario,6576
positivo,2017,4,8,4,não,0,4,288,HD,IPS,não,250,0,entrada,8011
lenovo,2019,6,10,32,não,0,3,178,FULLHD,IPS,sim,0,250,2em1,11436
asus,2021,4,5,8,não,0,2,489,HD,IPS,não,500,0,entrada,10493
acer,2012,6,7,16,não,0,4,289,HD,VA,não,250,0,intermediario,9964
asus,2015,8,9,32,não,0,4,368,HD,IPS,não,1000,0,intermediario,10624
dell,2013,4,8,16,não,0,1,498,HD,IPS,não,0,500,entrada,10470
apple,2018,12,12,8,não,0,2,567,4K,AMOLED,não,0,250,premium,18212
acer,2014,4,6,4,não,0,2,536,FULLHD,IPS,não,500,125,ultraportatil,13726
positivo,2016,8,14,6,não,0,4,70,HD,IPS,não,0,1000,entrada,4845
samsung,2020,12,24,8,sim,4,4,183,FULLHD,VA,não,0,250,jogos_entrada,10619
samsung,2016,4,4,16,sim,6,2,133,QUADHD,TN,não,0,250,jogos_intermediarios,9275
huawei,2012,12,21,16,não,0,2,502,FULLHD,OLED,não,0,2000,premium,17588
samsung,2019,6,11,12,sim,2,4,155,FULLHD,OLED,não,0,2000,jogos_entrada,9965
apple,2011,12,21,16,não,0,3,527,QUADHD,OLED,não,500,250,premium,23857
xiaomi,2015,12,19,8,não,0,2,499,QUADHD,OLED,não,0,1000,premium,21684
acer,2021,10,14,64,não,0,2,281,HD,IPS,não,500,0,intermediario,10983
dell,2012,10,20,16,sim,6,3,107,FULLHD,AMOLED,não,0,250,jogos_premium,21369
xiaomi,2013,10,11,8,não,0,2,451,4K,OLED,não,0,500,premium,22519
huawei,2011,6,6,16,não,0,2,589,FULLHD,OLED,não,500,250,premium,20597
dell,2021,8,13,16,não,0,2,568,FULLHD,VA,não,0,500,ultraportatil,17646
lenovo,2020,6,12,12,sim,4,4,101,FULLHD,IPS,não,0,250,jogos_entrada,8758
apple,2011,10,10,16,não,0,2,500,4K,OLED,não,1000,250,premium,20157
dell,2010,4,7,8,sim,2,1,110,FULLHD,OLED,não,2000,500,jogos_entrada,7889
hp,2012,4,5,8,não,0,2,540,FULLHD,VA,não,250,500,ultraportatil,14495
hp,2020,8,13,12,sim,6,4,185,QUADHD,OLED,não,0,500,jogos_intermediarios,11543
huawei,2016,12,18,16,não,0,3,544,4K,AMOLED,não,0,1000,premium,23645
huawei,2019,8,13,8,não,0,2,413,4K,AMOLED,não,0,1000,premium,22836
lenovo,2020,12,15,8,não,0,2,420,4K,OLED,não,0,1000,premium,19088
razer,2018,8,9,8,não,0,3,561,4K,OLED,não,0,250,premium,24196
positivo,2021,8,16,12,não,0,1,59,HD,IPS,não,250,0,entrada,5000
dell,2020,8,8,32,não,0,1,512,HD,TN,não,1000,0,entrada,11705
asus,2010,6,8,4,não,0,3,521,FULLHD,TN,não,2000,1000,ultraportatil,19238
asus,2014,10,18,16,não,0,2,499,FULLHD,OLED,não,0,250,premium,17810
samsung,2022,12,23,12,sim,6,4,139,FULLHD,VA,não,0,1000,jogos_intermediarios,11550
positivo,2023,6,6,4,não,0,4,201,HD,IPS,não,500,250,entrada,5538
huawei,2016,12,18,8,não,0,2,405,QUADHD,OLED,não,0,250,premium,19377
lenovo,2011,6,10,12,sim,4,2,36,FULLHD,IPS,não,2000,1000,jogos_entrada,6693
razer,2015,12,17,16,sim,6,4,109,FULLHD,OLED,não,0,2000,jogos_premium,14198
samsung,2016,4,6,32,não,0,2,536,FULLHD,TN,não,0,250,ultraportatil,17838
hp,2012,2,2,2,não,0,3,535,FULLHD,TN,não,1000,2000,ultraportatil,14225
dell,2019,10,15,2,não,0,3,524,FULLHD,TN,não,0,500,ultraportatil,15394
lenovo,2016,4,7,32,não,0,2,550,FULLHD,IPS,não,0,1000,ultraportatil,16811
positivo,2019,10,19,2,não,0,1,145,HD,TN,não,1000,0,entrada,6330
positivo,2021,12,14,12,não,0,4,208,HD,IPS,não,250,0,entrada,7457
acer,2017,6,12,4,não,0,2,175,FULLHD,IPS,sim,0,500,2em1,9449
razer,2012,4,8,16,sim,6,2,76,4K,OLED,não,1000,500,jogos_premium,15943
samsung,2012,2,4,2,não,0,3,599,FULLHD,OLED,não,250,2000,ultraportatil,17219
asus,2011,4,6,8,não,0,3,508,FULLHD,VA,não,500,500,ultraportatil,19224
xiaomi,2017,12,14,16,não,0,2,528,QUADHD,AMOLED,não,0,250,premium,19585
positivo,2012,4,8,6,não,0,3,109,HD,TN,não,2000,0,entrada,5471
lenovo,2023,8,14,16,sim,8,4,31,4K,VA,não,0,500,jogos_intermediarios,9544
lenovo,2010,6,7,8,não,0,2,579,FULLHD,IPS,não,0,500,ultraportatil,16942
positivo,2014,6,9,8,não,0,3,85,HD,IPS,não,250,0,entrada,4161
hp,2017,6,12,32,não,0,2,541,FULLHD,VA,não,0,250,ultraportatil,16503
asus,2022,4,7,2,não,0,2,305,FULLHD,AMOLED,sim,0,250,2em1,13404
asus,2017,4,7,4,não,0,1,245,HD,OLED,não,0,250,intermediario,8614
acer,2014,8,11,16,não,0,2,485,FULLHD,OLED,não,1000,250,premium,19262
lenovo,2023,10,10,12,sim,4,4,188,QUADHD,VA,não,0,250,jogos_intermediarios,12228
samsung,2018,8,15,32,não,0,2,309,HD,TN,não,0,1000,entrada,9393
apple,2015,4,6,8,não,0,2,451,QUADHD,OLED,não,0,250,premium,23634
xiaomi,2020,10,16,16,não,0,2,594,FULLHD,AMOLED,não,0,250,premium,18002
hp,2019,6,8,8,sim,2,4,184,FULLHD,OLED,não,0,500,jogos_entrada,9786
razer,2021,12,15,16,não,0,2,569,4K,OLED,não,0,1000,premium,20975
acer,2013,10,13,16,não,0,3,499,QUADHD,OLED,não,2000,250,premium,16871
dell,2016,12,20,32,sim,6,1,47,QUADHD,AMOLED,não,0,500,jogos_premium,21421
xiaomi,2021,8,9,8,não,0,2,425,FULLHD,AMOLED,não,0,250,premium,16100
dell,2016,4,8,8,sim,2,1,105,FULLHD,IPS,não,0,2000,jogos_entrada,8056
apple,2013,8,14,8,não,0,2,562,FULLHD,AMOLED,não,250,250,premium,19954
lenovo,2013,6,7,6,não,0,2,412,HD,IPS,não,0,250,intermediario,10432
samsung,2023,8,11,8,não,0,4,268,HD,TN,não,500,500,entrada,7913
samsung,2017,8,10,32,sim,6,3,55,QUADHD,AMOLED,não,0,1000,jogos_premium,21638
samsung,2015,4,5,12,não,0,2,546,FULLHD,VA,não,0,2000,ultraportatil,18711
huawei,2013,4,6,16,não,0,3,485,4K,AMOLED,não,2000,250,premium,20877
apple,2013,10,16,16,não,0,2,575,4K,AMOLED,não,0,250,premium,24906
razer,2022,10,10,8,não,0,3,429,FULLHD,AMOLED,não,0,250,premium,17062
hp,2014,10,15,16,sim,6,1,191,FULLHD,IPS,não,2000,250,jogos_intermediarios,11224
lenovo,2018,4,6,8,não,0,3,492,QUADHD,AMOLED,não,0,500,premium,19999
asus,2022,6,10,2,não,0,1,374,HD,TN,não,500,250,entrada,8393
hp,2020,6,11,12,sim,6,4,137,FULLHD,OLED,não,0,2000,jogos_intermediarios,11761
hp,2016,8,8,12,sim,2,4,117,FULLHD,IPS,não,0,500,jogos_entrada,8475
asus,2019,6,6,6,não,0,2,198,FULLHD,AMOLED,sim,0,500,2em1,10108
apple,2019,6,9,8,não,0,2,419,QUADHD,OLED,não,0,2000,premium,19099
asus,2010,12,22,8,não,0,3,558,FULLHD,AMOLED,sim,250,250,premium,19719
lenovo,2013,10,12,32,sim,6,3,118,QUADHD,AMOLED,não,1000,2000,jogos_premium,17545
samsung,2013,6,6,16,não,0,1,429,HD,IPS,não,250,0,entrada,10546
lenovo,2015,10,20,4,não,0,2,312,FULLHD,IPS,sim,0,250,2em1,13973
apple,2022,4,4,8,não,0,2,499,QUADHD,OLED,não,0,500,premium,15574
huawei,2022,10,11,16,não,0,2,560,FULLHD,OLED,não,0,250,premium,25873
positivo,2013,4,6,8,não,0,2,204,HD,TN,não,2000,0,entrada,6857
hp,2020,12,12,12,sim,4,4,158,FULLHD,IPS,não,0,2000,jogos_entrada,10350
lenovo,2017,4,7,32,não,0,2,177,HD,VA,não,250,0,intermediario,7380
xiaomi,2014,8,11,16,não,0,3,409,4K,AMOLED,não,500,250,premium,16022
positivo,2020,10,15,4,não,0,2,242,HD,IPS,não,0,500,entrada,7400
positivo,2015,8,16,32,não,0,2,183,HD,IPS,não,0,250,entrada,7295
positivo,2017,6,10,12,não,0,1,190,HD,IPS,não,250,0,entrada,6941
acer,2012,6,7,16,sim,6,2,116,4K,IPS,não,2000,1000,jogos_intermediarios,11558
dell,2011,8,16,16,não,0,2,517,QUADHD,AMOLED,sim,250,250,premium,21609
huawei,2019,8,13,16,não,0,2,569,FULLHD,AMOLED,não,0,250,premium,19127
lenovo,2012,6,7,2,não,0,1,81,HD,TN,não,1000,0,entrada,4755
hp,2019,6,6,2,não,0,3,524,FULLHD,VA,não,0,500,ultraportatil,17216
dell,2012,8,9,32,sim,6,2,90,FULLHD,AMOLED,não,1000,500,jogos_premium,22720
razer,2021,6,6,32,sim,6,4,75,4K,OLED,não,0,2000,jogos_premium,23366
acer,2014,8,13,32,sim,6,3,182,4K,AMOLED,não,500,2000,jogos_premium,21757
apple,2019,12,14,8,não,0,2,477,FULLHD,OLED,não,0,500,premium,21946
lenovo,2017,6,11,12,sim,4,2,94,FULLHD,VA,não,0,250,jogos_entrada,7984
samsung,2020,10,17,8,sim,4,4,82,FULLHD,TN,não,0,1000,jogos_entrada,8089
positivo,2018,4,5,64,não,0,2,128,HD,TN,não,500,0,entrada,6067
samsung,2021,8,9,32,não,0,3,538,FULLHD,TN,não,0,250,ultraportatil,19860
lenovo,2019,8,8,12,não,0,4,334,HD,TN,não,500,0,intermediario,9196
razer,2018,8,15,32,sim,6,4,71,4K,OLED,não,0,1000,jogos_premium,23477
razer,2011,4,7,16,não,0,2,527,QUADHD,OLED,não,2000,250,premium,20828
huawei,2010,6,9,8,não,0,2,457,QUADHD,AMOLED,não,2000,250,premium,17590
razer,2016,4,7,16,não,0,3,435,QUADHD,AMOLED,não,0,500,premium,14900
asus,2022,10,20,6,não,0,2,288,FULLHD,AMOLED,sim,0,1000,2em1,12513
xiaomi,2021,8,15,8,não,0,2,423,QUADHD,OLED,não,0,2000,premium,25079
razer,2012,8,9,16,não,0,2,559,4K,AMOLED,não,500,250,premium,19133
samsung,2012,6,11,12,não,0,3,434,FULLHD,AMOLED,sim,2000,250,2em1,13718
positivo,2018,10,10,64,não,0,2,32,HD,TN,não,500,0,entrada,5055
samsung,2010,8,10,8,não,0,2,432,4K,AMOLED,não,500,250,premium,17102
xiaomi,2010,12,16,16,não,0,2,438,FULLHD,AMOLED,não,1000,250,premium,20507
asus,2012,4,8,6,não,0,1,117,HD,TN,não,0,250,intermediario,7392
asus,2017,6,8,64,não,0,4,316,HD,IPS,não,1000,0,entrada,8856
samsung,2023,10,20,8,não,0,3,460,QUADHD,AMOLED,não,0,2000,premium,15891
huawei,2012,12,21,8,não,0,2,565,QUADHD,AMOLED,não,0,250,premium,19156
positivo,2020,6,10,6,não,0,4,189,HD,IPS,não,500,0,entrada,6097
apple,2022,4,6,8,não,0,2,424,QUADHD,AMOLED,não,0,1000,premium,15305
acer,2021,6,6,32,sim,6,4,60,4K,OLED,não,0,1000,jogos_premium,18175
xiaomi,2018,12,14,16,não,0,2,400,FULLHD,AMOLED,não,0,250,premium,23260
acer,2017,10,13,16,não,0,2,497,4K,AMOLED,não,0,500,premium,23001
hp,2012,2,2,12,sim,4,2,37,FULLHD,TN,não,2000,1000,jogos_entrada,6574
positivo,2022,8,15,8,não,0,1,30,HD,TN,não,1000,250,entrada,4246
asus,2017,10,19,32,não,0,2,593,FULLHD,IPS,não,0,250,ultraportatil,18647
positivo,2019,8,13,64,não,0,1,120,HD,IPS,não,1000,0,entrada,7462
acer,2016,10,11,16,sim,6,2,78,QUADHD,AMOLED,não,0,1000,jogos_premium,13758
hp,2016,6,12,8,sim,2,3,131,FULLHD,TN,não,0,500,jogos_entrada,7622
lenovo,2016,10,11,8,sim,2,2,93,FULLHD,IPS,não,0,250,jogos_entrada,8365
razer,2021,10,19,32,sim,6,4,184,4K,OLED,não,0,1000,jogos_premium,19192
asus,2019,10,15,8,não,0,2,531,FULLHD,OLED,não,0,500,premium,25209
asus,2011,6,10,8,não,0,4,145,HD,IPS,não,1000,0,entrada,5973
lenovo,2016,8,14,12,sim,4,4,88,FULLHD,VA,não,0,2000,jogos_entrada,8980
huawei,2017,12,20,16,não,0,3,449,4K,OLED,não,0,2000,premium,20681
razer,2016,10,18,32,sim,6,3,87,FULLHD,OLED,não,0,1000,jogos_premium,21450
positivo,2017,4,8,32,não,0,1,55,HD,IPS,não,500,0,entrada,5357
apple,2020,6,12,16,não,0,2,507,4K,AMOLED,não,0,500,premium,22996
hp,2017,10,14,8,não,0,3,578,FULLHD,OLED,não,0,2000,ultraportatil,17611
acer,2014,6,8,4,não,0,2,587,FULLHD,AMOLED,sim,500,250,2em1,16523
lenovo,2020,10,17,32,não,0,2,535,FULLHD,VA,não,0,250,ultraportatil,16321
razer,2023,10,13,16,não,0,3,433,FULLHD,AMOLED,não,0,250,premium,17581
lenovo,2011,10,11,12,sim,6,1,40,4K,TN,não,2000,125,jogos_intermediarios,9318
acer,2018,10,19,12,sim,6,3,119,FULLHD,OLED,não,0,2000,jogos_intermediarios,11274
dell,2010,8,15,16,sim,6,1,146,FULLHD,OLED,não,0,250,jogos_premium,13773
samsung,2021,8,12,12,sim,6,4,50,QUADHD,IPS,não,0,250,jogos_intermediarios,8757
huawei,2023,12,22,8,não,0,2,545,4K,OLED,não,0,1000,premium,23743
positivo,2021,12,13,12,não,0,1,118,HD,TN,não,500,0,entrada,6032
razer,2021,8,8,16,não,0,3,557,FULLHD,AMOLED,não,0,250,premium,23447
acer,2021,12,13,8,não,0,4,42,HD,TN,não,2000,0,intermediario,5722
apple,2018,10,20,16,não,0,3,544,FULLHD,OLED,não,0,500,premium,19757
razer,2019,8,11,16,não,0,2,566,4K,OLED,não,0,250,premium,20450
positivo,2015,10,11,4,não,0,4,73,HD,TN,não,0,250,entrada,4193
xiaomi,2018,12,24,8,não,0,3,566,4K,OLED,não,0,2000,premium,21483
acer,2010,2,4,16,não,0,2,281,FULLHD,AMOLED,sim,500,250,2em1,13631
asus,2022,8,13,16,não,0,3,407,4K,AMOLED,sim,0,250,premium,21658
razer,2017,4,6,8,não,0,2,486,4K,AMOLED,não,0,2000,premium,20285
apple,2022,12,15,8,não,0,2,460,QUADHD,AMOLED,não,0,500,premium,15121
acer,2021,10,19,12,sim,4,4,47,QUADHD,OLED,não,0,1000,jogos_intermediarios,11477
samsung,2019,8,10,16,não,0,3,567,4K,AMOLED,não,0,2000,premium,25603
asus,2015,10,15,8,não,0,2,499,FULLHD,AMOLED,não,0,2000,premium,18536
xiaomi,2019,10,16,16,não,0,3,594,FULLHD,OLED,não,0,500,premium,23983
asus,2020,8,11,32,não,0,2,536,FULLHD,OLED,não,0,250,ultraportatil,18062
apple,2023,10,19,16,não,0,2,590,FULLHD,AMOLED,não,0,250,premium,18484
razer,2020,12,17,16,não,0,2,545,4K,OLED,não,0,250,premium,24138
samsung,2017,8,15,64,não,0,1,209,HD,IPS,não,250,0,entrada,7540
hp,2021,4,7,12,sim,2,4,148,FULLHD,VA,não,0,1000,jogos_entrada,9278
huawei,2012,12,22,8,não,0,2,582,4K,AMOLED,não,0,1000,premium,25614
razer,2023,6,12,16,não,0,2,563,FULLHD,OLED,não,0,250,premium,20710
razer,2018,8,9,8,não,0,3,535,FULLHD,OLED,não,0,500,premium,24851
samsung,2013,6,11,12,sim,4,3,88,4K,OLED,não,0,250,jogos_intermediarios,10025
hp,2012,10,13,12,sim,6,4,180,QUADHD,OLED,não,500,125,jogos_intermediarios,12230
huawei,2023,10,20,16,não,0,2,555,4K,OLED,não,0,250,premium,21760
lenovo,2014,6,10,2,não,0,3,519,FULLHD,OLED,não,250,125,ultraportatil,16277
asus,2022,12,14,16,não,0,3,505,FULLHD,VA,não,0,250,ultraportatil,18650
huawei,2023,4,5,16,não,0,2,580,4K,AMOLED,não,0,500,premium,21294
xiaomi,2018,4,5,16,não,0,2,430,FULLHD,OLED,não,0,2000,premium,16904
huawei,2017,10,19,16,não,0,2,422,4K,AMOLED,não,0,2000,premium,22701
acer,2021,6,8,8,sim,2,4,102,FULLHD,OLED,não,0,500,jogos_entrada,8683
dell,2014,10,20,4,não,0,2,395,FULLHD,IPS,sim,0,250,2em1,15789
dell,2018,4,8,32,não,0,4,427,HD,TN,não,500,0,entrada,9971
razer,2011,8,16,8,não,0,3,542,4K,OLED,não,0,2000,premium,21710
acer,2018,4,8,6,não,0,3,41,HD,VA,não,2000,0,intermediario,5260
apple,2023,4,6,8,não,0,2,495,QUADHD,AMOLED,não,0,500,premium,21644
dell,2020,4,6,8,não,0,3,576,FULLHD,TN,não,0,2000,ultraportatil,19150
asus,2019,6,11,8,não,0,2,465,HD,TN,não,250,0,intermediario,12780
razer,2011,8,11,16,sim,6,4,174,4K,OLED,não,2000,2000,jogos_premium,19004
hp,2020,10,13,8,sim,4,4,154,FULLHD,VA,não,0,500,jogos_entrada,8431
dell,2020,6,6,16,não,0,3,552,QUADHD,IPS,sim,0,250,premium,17810
huawei,2020,12,21,8,não,0,3,570,4K,AMOLED,não,0,2000,premium,19706
asus,2020,12,20,2,não,0,2,530,FULLHD,AMOLED,sim,0,250,2em1,17591
asus,2015,8,8,6,não,0,2,592,HD,TN,não,250,0,entrada,11945
razer,2020,12,24,16,sim,6,4,75,4K,AMOLED,não,0,500,jogos_premium,18299
razer,2013,10,11,32,sim,6,1,77,QUADHD,OLED,não,250,250,jogos_premium,18803
acer,2012,2,2,16,não,0,2,587,FULLHD,TN,não,1000,250,ultraportatil,14679
apple,2014,6,10,8,não,0,3,485,FULLHD,OLED,não,0,500,premium,20785
hp,2020,12,18,8,não,0,3,540,FULLHD,VA,não,0,250,ultraportatil,16411
apple,2013,6,6,16,não,0,3,451,4K,AMOLED,não,0,250,premium,18056
xiaomi,2011,12,22,16,não,0,2,481,4K,AMOLED,não,250,250,premium,22052
positivo,2010,2,2,6,não,0,3,185,HD,TN,não,1000,0,entrada,5131
positivo,2011,6,12,4,não,0,3,281,HD,TN,não,0,250,entrada,7501
positivo,2014,8,14,12,não,0,1,209,HD,TN,não,500,0,entrada,6396
apple,2023,4,4,16,não,0,2,580,4K,AMOLED,não,0,250,premium,16203
xiaomi,2015,10,17,16,não,0,2,541,QUADHD,OLED,não,0,1000,premium,23883
huawei,2013,12,15,8,não,0,2,570,4K,AMOLED,não,2000,250,premium,22880
xiaomi,2010,8,9,8,não,0,2,580,FULLHD,OLED,não,250,250,premium,16023
apple,2021,10,13,16,não,0,2,502,FULLHD,AMOLED,não,0,250,premium,19810
samsung,2010,6,11,32,sim,6,1,181,QUADHD,AMOLED,não,2000,125,jogos_premium,19555
hp,2021,6,7,64,não,0,2,573,FULLHD,VA,não,0,1000,ultraportatil,18683
razer,2012,12,12,16,sim,6,4,146,QUADHD,OLED,não,250,250,jogos_premium,24007
razer,2021,8,8,32,sim,6,4,62,QUADHD,OLED,não,0,2000,jogos_premium,22831
lenovo,2023,12,18,32,sim,6,4,56,FULLHD,OLED,não,0,500,jogos_premium,12617
razer,2010,10,20,8,não,0,3,593,FULLHD,AMOLED,não,1000,250,premium,17673
samsung,2020,10,17,6,não,0,3,565,FULLHD,OLED,não,0,250,ultraportatil,17318
huawei,2011,8,11,16,não,0,2,446,FULLHD,AMOLED,não,2000,250,premium,15109
apple,2023,8,9,8,não,0,2,457,FULLHD,OLED,não,0,250,premium,21956
samsung,2022,6,8,12,não,0,3,599,FULLHD,IPS,não,0,500,ultraportatil,19146
lenovo,2018,4,7,16,não,0,3,454,QUADHD,OLED,não,0,2000,premium,16322
xiaomi,2014,8,16,8,não,0,3,522,QUADHD,AMOLED,não,0,500,premium,20958
xiaomi,2015,10,12,8,não,0,3,561,FULLHD,AMOLED,não,0,250,premium,20920
xiaomi,2013,4,4,16,não,0,2,555,QUADHD,OLED,não,250,250,premium,19272
apple,2022,8,13,8,não,0,2,479,4K,OLED,não,0,1000,premium,24896
lenovo,2017,4,6,16,não,0,3,431,FULLHD,IPS,sim,0,2000,2em1,16665
lenovo,2020,4,7,8,não,0,3,537,QUADHD,AMOLED,não,0,250,premium,24629
xiaomi,2020,12,23,16,não,0,3,503,4K,OLED,não,0,1000,premium,16622
apple,2016,8,11,8,não,0,3,414,QUADHD,OLED,não,0,250,premium,20626
xiaomi,2010,8,8,16,não,0,2,493,FULLHD,OLED,não,500,250,premium,22479
huawei,2017,10,19,8,não,0,3,443,QUADHD,OLED,não,0,2000,premium,19139
apple,2011,6,9,8,não,0,2,554,4K,OLED,não,2000,250,premium,18791
positivo,2015,8,11,2,não,0,3,143,HD,TN,não,0,250,entrada,4769
huawei,2020,8,8,8,não,0,3,548,FULLHD,OLED,não,0,250,premium,23000
acer,2020,6,12,64,não,0,3,508,FULLHD,IPS,não,0,500,ultraportatil,15328
huawei,2010,10,16,8,não,0,2,464,QUADHD,OLED,não,2000,250,premium,17299
dell,2023,8,13,6,não,0,3,125,FULLHD,AMOLED,sim,0,2000,2em1,10274
positivo,2022,10,10,32,não,0,3,248,HD,IPS,não,0,1000,entrada,7909
hp,2022,4,5,12,sim,6,4,143,4K,VA,não,0,250,jogos_intermediarios,10181
acer,2022,12,23,32,sim,12,4,97,FULLHD,AMOLED,não,0,250,jogos_premium,22328
asus,2013,2,4,16,não,0,3,578,FULLHD,OLED,não,500,1000,ultraportatil,17296
